matched_set_id,seed,base_game_index,strategy,reference_label_condition,comparison_label_condition,reference_game_id,comparison_game_id,reference_winner,comparison_winner,outcome_agreement,physical_first_target_matches_reference,physical_check_sequence_matches_reference_until_divergence,physical_final_alive_set_matches,first_divergence_round,first_divergence_phase,first_divergence_event_type
physical_clockwise_seed_45_base_341,45,341,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_341_normal,physical_clockwise_seed_45_base_341_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_342,45,342,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_342_normal,physical_clockwise_seed_45_base_342_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_342,45,342,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_342_normal,physical_clockwise_seed_45_base_342_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_343,45,343,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_343_normal,physical_clockwise_seed_45_base_343_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_343,45,343,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_343_normal,physical_clockwise_seed_45_base_343_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_344,45,344,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_344_normal,physical_clockwise_seed_45_base_344_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_344,45,344,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_344_normal,physical_clockwise_seed_45_base_344_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_345,45,345,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_345_normal,physical_clockwise_seed_45_base_345_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_345,45,345,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_345_normal,physical_clockwise_seed_45_base_345_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_346,45,346,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_346_normal,physical_clockwise_seed_45_base_346_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_346,45,346,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_346_normal,physical_clockwise_seed_45_base_346_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_347,45,347,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_347_normal,physical_clockwise_seed_45_base_347_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_347,45,347,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_347_normal,physical_clockwise_seed_45_base_347_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_348,45,348,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_348_normal,physical_clockwise_seed_45_base_348_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_348,45,348,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_348_normal,physical_clockwise_seed_45_base_348_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_349,45,349,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_349_normal,physical_clockwise_seed_45_base_349_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_349,45,349,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_349_normal,physical_clockwise_seed_45_base_349_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_35,45,35,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_35_normal,physical_clockwise_seed_45_base_35_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_35,45,35,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_35_normal,physical_clockwise_seed_45_base_35_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_350,45,350,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_350_normal,physical_clockwise_seed_45_base_350_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_350,45,350,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_350_normal,physical_clockwise_seed_45_base_350_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_351,45,351,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_351_normal,physical_clockwise_seed_45_base_351_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_351,45,351,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_351_normal,physical_clockwise_seed_45_base_351_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_352,45,352,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_352_normal,physical_clockwise_seed_45_base_352_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_352,45,352,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_352_normal,physical_clockwise_seed_45_base_352_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_353,45,353,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_353_normal,physical_clockwise_seed_45_base_353_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_353,45,353,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_353_normal,physical_clockwise_seed_45_base_353_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_354,45,354,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_354_normal,physical_clockwise_seed_45_base_354_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_354,45,354,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_354_normal,physical_clockwise_seed_45_base_354_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_355,45,355,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_355_normal,physical_clockwise_seed_45_base_355_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_355,45,355,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_355_normal,physical_clockwise_seed_45_base_355_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_356,45,356,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_356_normal,physical_clockwise_seed_45_base_356_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_356,45,356,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_356_normal,physical_clockwise_seed_45_base_356_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_357,45,357,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_357_normal,physical_clockwise_seed_45_base_357_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_357,45,357,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_357_normal,physical_clockwise_seed_45_base_357_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_358,45,358,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_358_normal,physical_clockwise_seed_45_base_358_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_358,45,358,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_358_normal,physical_clockwise_seed_45_base_358_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_359,45,359,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_359_normal,physical_clockwise_seed_45_base_359_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_359,45,359,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_359_normal,physical_clockwise_seed_45_base_359_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_36,45,36,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_36_normal,physical_clockwise_seed_45_base_36_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_36,45,36,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_36_normal,physical_clockwise_seed_45_base_36_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_360,45,360,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_360_normal,physical_clockwise_seed_45_base_360_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_360,45,360,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_360_normal,physical_clockwise_seed_45_base_360_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_361,45,361,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_361_normal,physical_clockwise_seed_45_base_361_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_361,45,361,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_361_normal,physical_clockwise_seed_45_base_361_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_362,45,362,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_362_normal,physical_clockwise_seed_45_base_362_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_362,45,362,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_362_normal,physical_clockwise_seed_45_base_362_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_363,45,363,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_363_normal,physical_clockwise_seed_45_base_363_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_363,45,363,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_363_normal,physical_clockwise_seed_45_base_363_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_364,45,364,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_364_normal,physical_clockwise_seed_45_base_364_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_364,45,364,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_364_normal,physical_clockwise_seed_45_base_364_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_365,45,365,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_365_normal,physical_clockwise_seed_45_base_365_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_365,45,365,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_365_normal,physical_clockwise_seed_45_base_365_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_366,45,366,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_366_normal,physical_clockwise_seed_45_base_366_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_366,45,366,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_366_normal,physical_clockwise_seed_45_base_366_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_367,45,367,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_367_normal,physical_clockwise_seed_45_base_367_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_367,45,367,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_367_normal,physical_clockwise_seed_45_base_367_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_368,45,368,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_368_normal,physical_clockwise_seed_45_base_368_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_368,45,368,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_368_normal,physical_clockwise_seed_45_base_368_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_369,45,369,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_369_normal,physical_clockwise_seed_45_base_369_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_369,45,369,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_369_normal,physical_clockwise_seed_45_base_369_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_37,45,37,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_37_normal,physical_clockwise_seed_45_base_37_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_37,45,37,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_37_normal,physical_clockwise_seed_45_base_37_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_370,45,370,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_370_normal,physical_clockwise_seed_45_base_370_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_370,45,370,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_370_normal,physical_clockwise_seed_45_base_370_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_371,45,371,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_371_normal,physical_clockwise_seed_45_base_371_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_371,45,371,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_371_normal,physical_clockwise_seed_45_base_371_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_372,45,372,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_372_normal,physical_clockwise_seed_45_base_372_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_372,45,372,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_372_normal,physical_clockwise_seed_45_base_372_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_373,45,373,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_373_normal,physical_clockwise_seed_45_base_373_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_373,45,373,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_373_normal,physical_clockwise_seed_45_base_373_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_374,45,374,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_374_normal,physical_clockwise_seed_45_base_374_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_374,45,374,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_374_normal,physical_clockwise_seed_45_base_374_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_375,45,375,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_375_normal,physical_clockwise_seed_45_base_375_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_375,45,375,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_375_normal,physical_clockwise_seed_45_base_375_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_376,45,376,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_376_normal,physical_clockwise_seed_45_base_376_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_376,45,376,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_376_normal,physical_clockwise_seed_45_base_376_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_377,45,377,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_377_normal,physical_clockwise_seed_45_base_377_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_377,45,377,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_377_normal,physical_clockwise_seed_45_base_377_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_378,45,378,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_378_normal,physical_clockwise_seed_45_base_378_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_378,45,378,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_378_normal,physical_clockwise_seed_45_base_378_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_379,45,379,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_379_normal,physical_clockwise_seed_45_base_379_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_379,45,379,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_379_normal,physical_clockwise_seed_45_base_379_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_38,45,38,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_38_normal,physical_clockwise_seed_45_base_38_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_38,45,38,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_38_normal,physical_clockwise_seed_45_base_38_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_380,45,380,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_380_normal,physical_clockwise_seed_45_base_380_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_380,45,380,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_380_normal,physical_clockwise_seed_45_base_380_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_381,45,381,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_381_normal,physical_clockwise_seed_45_base_381_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_381,45,381,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_381_normal,physical_clockwise_seed_45_base_381_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_382,45,382,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_382_normal,physical_clockwise_seed_45_base_382_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_382,45,382,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_382_normal,physical_clockwise_seed_45_base_382_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_383,45,383,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_383_normal,physical_clockwise_seed_45_base_383_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_383,45,383,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_383_normal,physical_clockwise_seed_45_base_383_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_384,45,384,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_384_normal,physical_clockwise_seed_45_base_384_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_384,45,384,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_384_normal,physical_clockwise_seed_45_base_384_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_385,45,385,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_385_normal,physical_clockwise_seed_45_base_385_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_385,45,385,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_385_normal,physical_clockwise_seed_45_base_385_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_386,45,386,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_386_normal,physical_clockwise_seed_45_base_386_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_386,45,386,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_386_normal,physical_clockwise_seed_45_base_386_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_387,45,387,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_387_normal,physical_clockwise_seed_45_base_387_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_387,45,387,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_387_normal,physical_clockwise_seed_45_base_387_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_388,45,388,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_388_normal,physical_clockwise_seed_45_base_388_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_388,45,388,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_388_normal,physical_clockwise_seed_45_base_388_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_389,45,389,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_389_normal,physical_clockwise_seed_45_base_389_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_389,45,389,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_389_normal,physical_clockwise_seed_45_base_389_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_39,45,39,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_39_normal,physical_clockwise_seed_45_base_39_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_39,45,39,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_39_normal,physical_clockwise_seed_45_base_39_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_390,45,390,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_390_normal,physical_clockwise_seed_45_base_390_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_390,45,390,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_390_normal,physical_clockwise_seed_45_base_390_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_391,45,391,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_391_normal,physical_clockwise_seed_45_base_391_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_391,45,391,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_391_normal,physical_clockwise_seed_45_base_391_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_392,45,392,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_392_normal,physical_clockwise_seed_45_base_392_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_392,45,392,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_392_normal,physical_clockwise_seed_45_base_392_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_393,45,393,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_393_normal,physical_clockwise_seed_45_base_393_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_393,45,393,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_393_normal,physical_clockwise_seed_45_base_393_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_394,45,394,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_394_normal,physical_clockwise_seed_45_base_394_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_394,45,394,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_394_normal,physical_clockwise_seed_45_base_394_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_395,45,395,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_395_normal,physical_clockwise_seed_45_base_395_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_395,45,395,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_395_normal,physical_clockwise_seed_45_base_395_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_396,45,396,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_396_normal,physical_clockwise_seed_45_base_396_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_396,45,396,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_396_normal,physical_clockwise_seed_45_base_396_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_397,45,397,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_397_normal,physical_clockwise_seed_45_base_397_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_397,45,397,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_397_normal,physical_clockwise_seed_45_base_397_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_398,45,398,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_398_normal,physical_clockwise_seed_45_base_398_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_398,45,398,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_398_normal,physical_clockwise_seed_45_base_398_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_399,45,399,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_399_normal,physical_clockwise_seed_45_base_399_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_399,45,399,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_399_normal,physical_clockwise_seed_45_base_399_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_4,45,4,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_4_normal,physical_clockwise_seed_45_base_4_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_4,45,4,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_4_normal,physical_clockwise_seed_45_base_4_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_40,45,40,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_40_normal,physical_clockwise_seed_45_base_40_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_40,45,40,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_40_normal,physical_clockwise_seed_45_base_40_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_400,45,400,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_400_normal,physical_clockwise_seed_45_base_400_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_400,45,400,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_400_normal,physical_clockwise_seed_45_base_400_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_401,45,401,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_401_normal,physical_clockwise_seed_45_base_401_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_401,45,401,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_401_normal,physical_clockwise_seed_45_base_401_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_402,45,402,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_402_normal,physical_clockwise_seed_45_base_402_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_402,45,402,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_402_normal,physical_clockwise_seed_45_base_402_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_403,45,403,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_403_normal,physical_clockwise_seed_45_base_403_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_403,45,403,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_403_normal,physical_clockwise_seed_45_base_403_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_404,45,404,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_404_normal,physical_clockwise_seed_45_base_404_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_404,45,404,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_404_normal,physical_clockwise_seed_45_base_404_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_405,45,405,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_405_normal,physical_clockwise_seed_45_base_405_mirrored,village,village,1,1,1,1,,none,none
