scenario_id,scenario_name,module,role,policy,original_mean_actor_payoff,adjusted_mean_actor_payoff,adjustment,basis
PS_12,villager_false_positive_penalty,villager,Villager,suspicion_only,-0.3308375,-0.33083750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,villager,Villager,p_wolf_only,-0.446325,-0.48632500,-0.04000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,villager,Villager,trust_weighted,-0.09395000000000003,-0.09395000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,villager,Villager,guarded_herding,-0.24430000000000004,-0.24430000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,hunter,Hunter,reference,-0.4138,-0.50790592,-0.09410592,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,hunter,Hunter,random_shot,-0.5746,-0.67510261,-0.10050261,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,hunter,Hunter,no_shot,-0.5586,-0.64778955,-0.08918955,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,hunter,Hunter,highest_suspicion,-0.4138,-0.50790592,-0.09410592,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,hunter,Hunter,highest_p_wolf,-0.4388,-0.53425889,-0.09545889,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,hunter,Hunter,conservative_threshold,-0.5513000000000001,-0.64097985,-0.08967985,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,seer,Seer,private_only,-0.2353,-0.30789373,-0.07259373,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,seer,Seer,immediate_reveal,-0.15905000000000002,-0.22980857,-0.07075857,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,seer,Seer,reveal_first_wolf,-0.2155,-0.28762021,-0.07212021,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,seer,Seer,delayed_round_2,-0.21055000000000001,-0.28269135,-0.07214135,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,seer,Seer,under_threat,-0.23095000000000002,-0.30343189,-0.07248189,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,seer,Seer,selective_useful_info,-0.21755000000000002,-0.28970920,-0.07215920,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,witch,Witch,reference,-0.16845000000000002,-0.23783137,-0.06938137,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,witch,Witch,aggressive_full,-0.03725000000000001,-0.10575347,-0.06850347,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,witch,Witch,save_aggressive_poison_conservative,-0.16180000000000003,-0.22917767,-0.06737767,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,witch,Witch,save_conservative_poison_aggressive,-0.31185,-0.39528740,-0.08343740,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,witch,Witch,conservative_full,-0.49405,-0.57629020,-0.08224020,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,witch,Witch,risk_balanced,-0.17890000000000003,-0.24818366,-0.06928366,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,wolf,Werewolf,reference,0.6969166666666666,0.65500863,-0.04190803,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,wolf,Werewolf,aggressive_false_accuse,0.5939,0.54804467,-0.04585533,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,wolf,Werewolf,aggressive_kill_restrained_deception,0.6062499999999998,0.56049743,-0.04575257,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,wolf,Werewolf,threat_adaptive,0.6969166666666666,0.65500863,-0.04190803,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,wolf,Werewolf,deep_cover,0.08306666666666662,0.02352658,-0.05954009,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,wolf,Werewolf,minimal_deception,0.5951,0.54915223,-0.04594777,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,villager,Villager,reference,-0.3384875,-0.41879478,-0.08030728,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,villager,Villager,random_vote,-0.47273750000000003,-0.55630408,-0.08356658,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,villager,Villager,suspicion_only,-0.3308375,-0.41116607,-0.08032857,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,villager,Villager,p_wolf_only,-0.446325,-0.52967522,-0.08335022,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,villager,Villager,trust_weighted,-0.09395000000000003,-0.16729930,-0.07334930,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_13,downside_risk_averse,villager,Villager,guarded_herding,-0.24430000000000004,-0.32197389,-0.07767389,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,hunter,Hunter,reference,-0.4138,-0.36030352,0.05349648,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,hunter,Hunter,random_shot,-0.5746,-0.52436656,0.05023344,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,hunter,Hunter,no_shot,-0.5586,-0.51594385,0.04265615,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,hunter,Hunter,highest_suspicion,-0.4138,-0.36030352,0.05349648,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,hunter,Hunter,highest_p_wolf,-0.4388,-0.38567518,0.05312482,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,hunter,Hunter,conservative_threshold,-0.5513000000000001,-0.50778418,0.04351582,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,seer,Seer,private_only,-0.2353,-0.18723499,0.04806501,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,seer,Seer,immediate_reveal,-0.15905000000000002,-0.10940724,0.04964276,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,seer,Seer,reveal_first_wolf,-0.2155,-0.16697419,0.04852581,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,seer,Seer,delayed_round_2,-0.21055000000000001,-0.16183307,0.04871693,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,seer,Seer,under_threat,-0.23095000000000002,-0.18279304,0.04815696,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,seer,Seer,selective_useful_info,-0.21755000000000002,-0.16907618,0.04847382,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,witch,Witch,reference,-0.16845000000000002,-0.11856833,0.04988167,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,witch,Witch,aggressive_full,-0.03725000000000001,0.01711997,0.05436997,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,witch,Witch,save_aggressive_poison_conservative,-0.16180000000000003,-0.11394941,0.04785059,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,witch,Witch,save_conservative_poison_aggressive,-0.31185,-0.25908755,0.05276245,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,witch,Witch,conservative_full,-0.49405,-0.45186562,0.04218438,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,witch,Witch,risk_balanced,-0.17890000000000003,-0.13040772,0.04849228,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,wolf,Werewolf,reference,0.6969166666666666,0.74422163,0.04730496,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,wolf,Werewolf,aggressive_false_accuse,0.5939,0.64345163,0.04955163,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,wolf,Werewolf,aggressive_kill_restrained_deception,0.6062499999999998,0.65569411,0.04944411,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,wolf,Werewolf,threat_adaptive,0.6969166666666666,0.74422163,0.04730496,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,wolf,Werewolf,deep_cover,0.08306666666666662,0.13474826,0.05168160,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,wolf,Werewolf,minimal_deception,0.5951,0.64516410,0.05006410,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,villager,Villager,reference,-0.3384875,-0.29045859,0.04802891,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,villager,Villager,random_vote,-0.47273750000000003,-0.42888897,0.04384853,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,villager,Villager,suspicion_only,-0.3308375,-0.28232412,0.04851338,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,villager,Villager,p_wolf_only,-0.446325,-0.40095930,0.04536570,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,villager,Villager,trust_weighted,-0.09395000000000003,-0.04180640,0.05214360,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_14,risk_seeking,villager,Villager,guarded_herding,-0.24430000000000004,-0.19432782,0.04997218,summary-level sensitivity audit; R4/R5 manifests unchanged
