decision_id,split_name,split_level,behavioral_regime_id,decision_type,policy,existing_policy_action,ml_recommended_action,full_rollout_best_action,existing_policy_full_rollout_value,ml_recommendation_full_rollout_value,best_action_full_rollout_value,ml_improvement_over_existing,ml_regret,agrees_with_existing,agrees_with_full_best
6032265a7ca6cdeb336ddfb51554e2f16a6ac06ed21e01570ed28e644e5281f2,final_test,B_unseen_seed,randomized_legal_policy,day_vote,highest_suspicion,8,8,10,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.0,0.1428571428571428,1,0
6032265a7ca6cdeb336ddfb51554e2f16a6ac06ed21e01570ed28e644e5281f2,final_test,B_unseen_seed,randomized_legal_policy,day_vote,ml_identity_probability,8,8,10,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.0,0.1428571428571428,1,0
6032265a7ca6cdeb336ddfb51554e2f16a6ac06ed21e01570ed28e644e5281f2,final_test,B_unseen_seed,randomized_legal_policy,day_vote,ml_action_value_recommendation,8,10,10,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.1428571428571428,0.0,0,1
9a3c4bf629fef2a3ae10d36655c58d5566de979ba082ba4ed564a8420109145b,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_identity_probability,1,9,8,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0,0
9a3c4bf629fef2a3ae10d36655c58d5566de979ba082ba4ed564a8420109145b,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_full_action_value,1,8,8,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0,1
9a3c4bf629fef2a3ae10d36655c58d5566de979ba082ba4ed564a8420109145b,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_action_value_plus_exploration_bonus,1,8,8,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0,1
22e00b9a7fe0b96a9f3826cf9e925217fa4afdd70158ced8383a8751028730e0,final_test,B_unseen_seed,randomized_legal_policy,wolf_kill,highest_threat_baseline,7,7,4,0.7142857142857143,0.7142857142857143,1.0,0.0,0.2857142857142857,1,0
22e00b9a7fe0b96a9f3826cf9e925217fa4afdd70158ced8383a8751028730e0,final_test,B_unseen_seed,randomized_legal_policy,wolf_kill,ml_action_value_recommendation,7,4,4,0.7142857142857143,1.0,1.0,0.2857142857142857,0.0,0,1
e9dc510d8054fa429cf4aca94488aa4f61ffa63e8cb60ec0e54a15038d1406b1,final_test,B_unseen_seed,randomized_legal_policy,day_vote,highest_suspicion,9,9,9,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,1,1
e9dc510d8054fa429cf4aca94488aa4f61ffa63e8cb60ec0e54a15038d1406b1,final_test,B_unseen_seed,randomized_legal_policy,day_vote,ml_identity_probability,9,8,9,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0,0
e9dc510d8054fa429cf4aca94488aa4f61ffa63e8cb60ec0e54a15038d1406b1,final_test,B_unseen_seed,randomized_legal_policy,day_vote,ml_action_value_recommendation,9,9,9,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,1,1
68e39f2a483a302598fc67a9610992f7d4fc06b1c74c747db7aa8acea213b60c,validation,A_in_distribution,mixed_rule_policy,seer_check,ml_identity_probability,10,7,10,0.7142857142857143,0.2857142857142857,0.7142857142857143,-0.4285714285714286,0.4285714285714286,0,0
68e39f2a483a302598fc67a9610992f7d4fc06b1c74c747db7aa8acea213b60c,validation,A_in_distribution,mixed_rule_policy,seer_check,ml_full_action_value,10,10,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,1,1
68e39f2a483a302598fc67a9610992f7d4fc06b1c74c747db7aa8acea213b60c,validation,A_in_distribution,mixed_rule_policy,seer_check,ml_action_value_plus_exploration_bonus,10,10,10,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,1,1
7129e802607f5163e3af8c450b90dcc57b63fde2d8b7d4615ab45de19bb872d6,validation,A_in_distribution,mixed_rule_policy,wolf_kill,highest_threat_baseline,3,2,5,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.1428571428571429,0.0,0,0
7129e802607f5163e3af8c450b90dcc57b63fde2d8b7d4615ab45de19bb872d6,validation,A_in_distribution,mixed_rule_policy,wolf_kill,ml_action_value_recommendation,3,5,5,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.1428571428571429,0.0,0,1
bcf6693bf87f625e8b2e4d619e082cd8f1696cc9699de6fd3ee3426349b4e34d,validation,A_in_distribution,mixed_rule_policy,day_vote,highest_suspicion,5,8,5,0.42857142857142855,0.14285714285714285,0.42857142857142855,-0.2857142857142857,0.2857142857142857,0,0
bcf6693bf87f625e8b2e4d619e082cd8f1696cc9699de6fd3ee3426349b4e34d,validation,A_in_distribution,mixed_rule_policy,day_vote,ml_identity_probability,5,8,5,0.42857142857142855,0.14285714285714285,0.42857142857142855,-0.2857142857142857,0.2857142857142857,0,0
bcf6693bf87f625e8b2e4d619e082cd8f1696cc9699de6fd3ee3426349b4e34d,validation,A_in_distribution,mixed_rule_policy,day_vote,ml_action_value_recommendation,5,5,5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,1,1
