decision_id,decision_type,candidate_uid,split_name,behavioral_regime_id,surrogate_rollout_value,full_rollout_mean_team_win_rate,full_rollout_best_action,full_rollout_value_rank_within_decision
6cb985445ba929de016de0912fef821b745d23cbda235d2a2584c77c5ffc1734,day_vote,3,validation,baseline_rule_policy,0.6666666666666666,0.7142857142857143,3,1
6cb985445ba929de016de0912fef821b745d23cbda235d2a2584c77c5ffc1734,day_vote,5,validation,baseline_rule_policy,0.3333333333333333,0.5714285714285714,3,3
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,seer_check,5,validation,baseline_rule_policy,0.6666666666666666,0.2857142857142857,8,3
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,seer_check,1,validation,baseline_rule_policy,1.0,0.42857142857142855,8,2
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,seer_check,7,validation,baseline_rule_policy,0.0,0.14285714285714285,8,4
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,seer_check,8,validation,baseline_rule_policy,0.6666666666666666,0.5714285714285714,8,1
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,wolf_kill,1,validation,baseline_rule_policy,0.3333333333333333,0.7142857142857143,5,3
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,wolf_kill,3,validation,baseline_rule_policy,0.3333333333333333,0.8571428571428571,5,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,wolf_kill,5,validation,baseline_rule_policy,0.6666666666666666,1.0,5,1
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,wolf_kill,10,validation,baseline_rule_policy,0.6666666666666666,0.7142857142857143,5,3
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,day_vote,2,validation,baseline_rule_policy,0.6666666666666666,0.14285714285714285,10,3
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,day_vote,10,validation,baseline_rule_policy,0.3333333333333333,0.5714285714285714,10,1
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,day_vote,3,validation,baseline_rule_policy,0.0,0.0,10,4
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,day_vote,4,validation,baseline_rule_policy,0.6666666666666666,0.42857142857142855,10,2
35131c3554a54f81475daf9e92afaf11b2e591a9a6c4acc17cb1613b034d17e7,seer_check,10,final_test,baseline_rule_policy,0.3333333333333333,0.0,4,4
35131c3554a54f81475daf9e92afaf11b2e591a9a6c4acc17cb1613b034d17e7,seer_check,1,final_test,baseline_rule_policy,0.3333333333333333,0.14285714285714285,4,3
35131c3554a54f81475daf9e92afaf11b2e591a9a6c4acc17cb1613b034d17e7,seer_check,9,final_test,baseline_rule_policy,0.6666666666666666,0.42857142857142855,4,1
35131c3554a54f81475daf9e92afaf11b2e591a9a6c4acc17cb1613b034d17e7,seer_check,4,final_test,baseline_rule_policy,0.6666666666666666,0.42857142857142855,4,1
4cf9cefdb81719a60dc1c806606fd8147fdd8fa95c261ab9fca1ec2161e2dce8,wolf_kill,10,final_test,baseline_rule_policy,0.0,1.0,1,1
4cf9cefdb81719a60dc1c806606fd8147fdd8fa95c261ab9fca1ec2161e2dce8,wolf_kill,1,final_test,baseline_rule_policy,0.6666666666666666,1.0,1,1
4cf9cefdb81719a60dc1c806606fd8147fdd8fa95c261ab9fca1ec2161e2dce8,wolf_kill,2,final_test,baseline_rule_policy,1.0,0.8571428571428571,1,4
4cf9cefdb81719a60dc1c806606fd8147fdd8fa95c261ab9fca1ec2161e2dce8,wolf_kill,3,final_test,baseline_rule_policy,1.0,1.0,1,1
1fd71b8c280f9ad6877458ba162621aca09c58f569218791254e9fdab14419bd,day_vote,6,final_test,baseline_rule_policy,0.3333333333333333,0.14285714285714285,10,3
1fd71b8c280f9ad6877458ba162621aca09c58f569218791254e9fdab14419bd,day_vote,2,final_test,baseline_rule_policy,0.6666666666666666,0.0,10,4
1fd71b8c280f9ad6877458ba162621aca09c58f569218791254e9fdab14419bd,day_vote,10,final_test,baseline_rule_policy,0.3333333333333333,0.2857142857142857,10,1
1fd71b8c280f9ad6877458ba162621aca09c58f569218791254e9fdab14419bd,day_vote,5,final_test,baseline_rule_policy,0.6666666666666666,0.2857142857142857,10,1
5b4481c16d7f8a5451b34148e68468f7363aa1d5d682075058e3be2604c8b8af,seer_check,1,final_test,baseline_rule_policy,1.0,0.2857142857142857,7,3
5b4481c16d7f8a5451b34148e68468f7363aa1d5d682075058e3be2604c8b8af,seer_check,7,final_test,baseline_rule_policy,0.6666666666666666,0.42857142857142855,7,1
5b4481c16d7f8a5451b34148e68468f7363aa1d5d682075058e3be2604c8b8af,seer_check,9,final_test,baseline_rule_policy,0.3333333333333333,0.42857142857142855,7,1
5b4481c16d7f8a5451b34148e68468f7363aa1d5d682075058e3be2604c8b8af,seer_check,2,final_test,baseline_rule_policy,0.6666666666666666,0.2857142857142857,7,3
6f1c00c96c9c8bf850090fca89ea86520a9b6af1cc0a35787b67ee1711073b3d,wolf_kill,4,final_test,baseline_rule_policy,1.0,0.2857142857142857,7,4
6f1c00c96c9c8bf850090fca89ea86520a9b6af1cc0a35787b67ee1711073b3d,wolf_kill,10,final_test,baseline_rule_policy,0.6666666666666666,0.5714285714285714,7,2
6f1c00c96c9c8bf850090fca89ea86520a9b6af1cc0a35787b67ee1711073b3d,wolf_kill,7,final_test,baseline_rule_policy,0.6666666666666666,0.7142857142857143,7,1
6f1c00c96c9c8bf850090fca89ea86520a9b6af1cc0a35787b67ee1711073b3d,wolf_kill,6,final_test,baseline_rule_policy,0.6666666666666666,0.5714285714285714,7,2
837f4012e67c5108dfc172b1e554a77b95496a568079428444f55ebab63608d3,day_vote,5,final_test,baseline_rule_policy,0.0,0.5714285714285714,3,1
837f4012e67c5108dfc172b1e554a77b95496a568079428444f55ebab63608d3,day_vote,10,final_test,baseline_rule_policy,1.0,0.42857142857142855,3,3
837f4012e67c5108dfc172b1e554a77b95496a568079428444f55ebab63608d3,day_vote,2,final_test,baseline_rule_policy,1.0,0.42857142857142855,3,3
837f4012e67c5108dfc172b1e554a77b95496a568079428444f55ebab63608d3,day_vote,3,final_test,baseline_rule_policy,0.3333333333333333,0.5714285714285714,3,1
7b432efc74652e2944da3f9e27a1d47965b53575f7f93a324c5f73b8d7a9b48e,seer_check,5,final_test,baseline_rule_policy,0.6666666666666666,0.2857142857142857,1,1
7b432efc74652e2944da3f9e27a1d47965b53575f7f93a324c5f73b8d7a9b48e,seer_check,1,final_test,baseline_rule_policy,0.6666666666666666,0.2857142857142857,1,1
7b432efc74652e2944da3f9e27a1d47965b53575f7f93a324c5f73b8d7a9b48e,seer_check,8,final_test,baseline_rule_policy,0.6666666666666666,0.14285714285714285,1,4
7b432efc74652e2944da3f9e27a1d47965b53575f7f93a324c5f73b8d7a9b48e,seer_check,6,final_test,baseline_rule_policy,0.3333333333333333,0.2857142857142857,1,1
3c2e324cea7e0fd2734acd9c69deeca619599d7225fe124f8afe2f06a95d5ed7,wolf_kill,5,final_test,baseline_rule_policy,0.6666666666666666,0.8571428571428571,1,3
3c2e324cea7e0fd2734acd9c69deeca619599d7225fe124f8afe2f06a95d5ed7,wolf_kill,1,final_test,baseline_rule_policy,0.6666666666666666,1.0,1,1
3c2e324cea7e0fd2734acd9c69deeca619599d7225fe124f8afe2f06a95d5ed7,wolf_kill,9,final_test,baseline_rule_policy,0.6666666666666666,1.0,1,1
3c2e324cea7e0fd2734acd9c69deeca619599d7225fe124f8afe2f06a95d5ed7,wolf_kill,3,final_test,baseline_rule_policy,1.0,0.7142857142857143,1,4
bd8b158e15d6cd944a6ed8554d1cc7913a3d3db8ba53b039c6c7ecefb3c12b1d,day_vote,10,final_test,baseline_rule_policy,0.6666666666666666,0.14285714285714285,2,4
