decision_id,observation_id,game_id,seed,base_game_index,behavioral_regime_id,split_name,split_level,decision_type,actor_uid,candidate_uid,continuation_policy_id,rollout_seed,full_rollout_winner,full_rollout_team_win,full_rollout_village_win,full_rollout_wolf_win,full_rollout_total_rounds,full_rollout_target_role,full_rollout_target_is_wolf,full_rollout_target_is_special,full_rollout_witch_save_occurred,full_rollout_hunter_retaliation_occurred,full_rollout_found_wolf_by_check_2,full_rollout_found_wolf_by_check_3,full_rollout_total_wolves_found,full_rollout_seer_survived,full_rollout_forced_vote_contributed,full_rollout_eliminated_role,full_rollout_alive_wolves,full_rollout_alive_villagers
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,1,speech_and_herding_policy,800065592,village,1,1,0,4,villager,0,0,1,1,0,0,0,0,0,werewolf,0,2
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,1,deception_enabled_policy,239223750,wolf,0,0,1,3,villager,0,0,1,1,0,0,0,0,0,werewolf,2,2
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,1,risk_heterogeneous_policy,3620752017,wolf,0,0,1,3,villager,0,0,1,0,0,1,1,1,1,villager,3,3
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,7,baseline_rule_policy,3936975826,wolf,0,0,1,3,hunter,0,1,1,0,0,1,1,1,1,villager,3,3
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,7,randomized_legal_policy,1649606540,wolf,0,0,1,2,hunter,0,1,1,1,0,0,0,1,0,hunter,3,3
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,7,mixed_rule_policy,221425602,wolf,0,0,1,3,hunter,0,1,1,0,0,0,0,0,0,villager,3,3
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,7,seat_order_neutral_policy,3137118571,village,1,1,0,3,hunter,0,1,1,0,0,0,0,1,0,werewolf,0,5
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,7,speech_and_herding_policy,592669018,wolf,0,0,1,4,hunter,0,1,1,0,0,0,0,0,0,villager,2,2
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,7,deception_enabled_policy,782830475,wolf,0,0,1,2,hunter,0,1,1,0,0,0,0,0,0,villager,3,3
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,7,risk_heterogeneous_policy,2429479835,wolf,0,0,1,2,hunter,0,1,1,0,0,0,0,0,0,villager,3,3
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,8,baseline_rule_policy,2405473101,village,1,1,0,3,werewolf,1,0,0,1,1,1,1,0,0,werewolf,0,2
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,8,randomized_legal_policy,3523789305,village,1,1,0,4,werewolf,1,0,1,1,1,1,2,1,1,werewolf,0,2
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,8,mixed_rule_policy,1004990095,village,1,1,0,4,werewolf,1,0,1,1,1,1,1,0,0,werewolf,0,2
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,8,seat_order_neutral_policy,1521304223,wolf,0,0,1,4,werewolf,1,0,1,0,1,1,3,0,0,witch,1,1
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,8,speech_and_herding_policy,365347188,wolf,0,0,1,4,werewolf,1,0,1,1,1,1,1,0,0,villager,1,1
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,8,deception_enabled_policy,3589739610,village,1,1,0,3,werewolf,1,0,1,1,1,1,1,0,0,werewolf,0,3
8450319284064d525db17521ae114541f0c3024a9c39e3087097b90c4996e752,ba06baf5f96d01376260c146be901e1b9ec7489521e2bd0056d1e759019b236a,baseline_rule_policy_seed_50_game_2_seer_check,50,2,baseline_rule_policy,validation,A_in_distribution,seer_check,10,8,risk_heterogeneous_policy,2324014397,wolf,0,0,1,4,werewolf,1,0,1,0,1,1,2,0,1,villager,2,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,1,baseline_rule_policy,2489434570,wolf,1,0,1,3,villager,0,0,1,0,0,0,0,0,0,villager,3,3
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,1,randomized_legal_policy,787667856,wolf,1,0,1,2,villager,0,0,0,0,1,1,1,0,1,seer,3,3
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,1,mixed_rule_policy,3028053797,wolf,1,0,1,4,villager,0,0,1,0,0,0,0,0,1,villager,2,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,1,seat_order_neutral_policy,3284097300,village,0,1,0,3,villager,0,0,1,0,0,0,0,1,0,werewolf,0,5
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,1,speech_and_herding_policy,2423347482,wolf,1,0,1,3,villager,0,0,1,0,0,1,1,0,1,villager,3,3
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,1,deception_enabled_policy,1764432064,village,0,1,0,4,villager,0,0,1,1,0,1,1,0,0,villager,0,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,1,risk_heterogeneous_policy,1824610415,wolf,1,0,1,3,villager,0,0,1,1,1,1,1,0,1,villager,2,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,3,baseline_rule_policy,440898869,wolf,1,0,1,3,villager,0,0,1,0,0,1,1,0,1,villager,3,3
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,3,randomized_legal_policy,1378928383,wolf,1,0,1,3,villager,0,0,1,0,0,0,0,1,1,villager,2,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,3,mixed_rule_policy,1099714307,wolf,1,0,1,3,villager,0,0,1,1,0,0,0,0,0,hunter,2,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,3,seat_order_neutral_policy,2449194224,village,0,1,0,3,villager,0,0,1,0,0,0,0,1,0,werewolf,0,5
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,3,speech_and_herding_policy,1045751147,wolf,1,0,1,4,villager,0,0,0,1,1,1,1,0,0,werewolf,1,1
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,3,deception_enabled_policy,79267974,wolf,1,0,1,2,villager,0,0,1,0,0,0,0,0,1,villager,3,3
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,3,risk_heterogeneous_policy,1103295355,wolf,1,0,1,3,villager,0,0,1,0,1,1,1,0,1,hunter,2,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,5,baseline_rule_policy,3721646440,wolf,1,0,1,3,witch,0,1,1,1,1,1,2,1,1,villager,2,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,5,randomized_legal_policy,2864925116,wolf,1,0,1,2,witch,0,1,0,0,0,0,0,1,0,villager,3,3
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,5,mixed_rule_policy,122138869,wolf,1,0,1,3,witch,0,1,1,0,0,0,0,0,1,villager,3,3
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,5,seat_order_neutral_policy,2711022063,wolf,1,0,1,4,witch,0,1,0,0,0,0,0,0,0,villager,1,1
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,5,speech_and_herding_policy,2775924014,wolf,1,0,1,4,witch,0,1,1,1,0,0,0,0,1,villager,1,1
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,5,deception_enabled_policy,3601927151,wolf,1,0,1,2,witch,0,1,0,0,0,0,0,0,1,villager,3,3
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,5,risk_heterogeneous_policy,308861041,wolf,1,0,1,2,witch,0,1,1,0,0,0,0,0,1,hunter,3,3
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,10,baseline_rule_policy,2857378567,village,0,1,0,4,seer,0,1,1,1,0,0,0,0,0,villager,0,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,10,randomized_legal_policy,247349279,wolf,1,0,1,4,seer,0,1,1,1,0,0,0,0,0,villager,1,1
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,10,mixed_rule_policy,1405309180,wolf,1,0,1,3,seer,0,1,1,1,0,0,0,0,0,villager,2,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,10,seat_order_neutral_policy,3808608601,village,0,1,0,3,seer,0,1,1,0,0,0,0,0,0,werewolf,0,5
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,10,speech_and_herding_policy,461710576,wolf,1,0,1,4,seer,0,1,1,0,0,0,0,0,1,villager,2,2
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,10,deception_enabled_policy,3680587242,wolf,1,0,1,2,seer,0,1,1,0,0,0,0,0,1,villager,3,3
e9cf6a7f6ba4a912fec50533a931a0adb97cd04ea0624f35296d442d430be857,fdd204c8388be9f201fcd6a62b3c863f504262fe39bd205881a16df6aefccaa7,baseline_rule_policy_seed_50_game_2_wolf_kill,50,2,baseline_rule_policy,validation,A_in_distribution,wolf_kill,4,10,risk_heterogeneous_policy,1788630879,wolf,1,0,1,3,seer,0,1,1,1,1,1,1,1,1,villager,2,2
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,2,baseline_rule_policy,3053529500,wolf,0,0,1,3,villager,0,0,1,1,1,1,1,1,0,villager,2,2
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,2,randomized_legal_policy,3026372794,wolf,0,0,1,3,villager,0,0,1,0,1,1,1,0,0,villager,2,2
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,2,mixed_rule_policy,701712729,village,1,1,0,4,villager,0,0,1,1,0,0,0,0,1,werewolf,0,2
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,2,seat_order_neutral_policy,2508639650,wolf,0,0,1,4,villager,0,0,1,0,1,1,1,0,0,witch,1,1
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,2,speech_and_herding_policy,228676451,wolf,0,0,1,3,villager,0,0,1,0,0,0,0,0,1,hunter,2,2
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,2,deception_enabled_policy,992256940,wolf,0,0,1,2,villager,0,0,1,0,0,0,0,0,1,villager,3,3
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,2,risk_heterogeneous_policy,3668298697,wolf,0,0,1,2,villager,0,0,1,1,0,0,0,1,1,hunter,3,3
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,10,baseline_rule_policy,3595670348,village,1,1,0,3,seer,0,1,1,1,0,0,0,0,0,werewolf,0,3
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,10,randomized_legal_policy,2371455245,wolf,0,0,1,3,seer,0,1,1,1,0,0,0,0,1,hunter,2,2
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,10,mixed_rule_policy,968573108,village,1,1,0,3,seer,0,1,1,0,1,1,1,0,1,werewolf,0,4
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,10,seat_order_neutral_policy,2825027613,village,1,1,0,3,seer,0,1,1,0,0,0,0,0,0,werewolf,0,4
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,10,speech_and_herding_policy,634527011,village,1,1,0,4,seer,0,1,1,1,0,0,0,0,1,werewolf,0,3
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,10,deception_enabled_policy,943516439,wolf,0,0,1,2,seer,0,1,1,0,0,0,0,0,1,villager,3,3
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,10,risk_heterogeneous_policy,986310928,wolf,0,0,1,3,seer,0,1,1,0,0,1,1,1,1,villager,3,3
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,3,baseline_rule_policy,234655052,wolf,0,0,1,4,villager,0,0,1,1,0,1,1,0,0,seer,1,1
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,3,randomized_legal_policy,2501481010,wolf,0,0,1,4,villager,0,0,1,1,1,1,3,1,0,villager,1,1
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,3,mixed_rule_policy,3408650523,wolf,0,0,1,4,villager,0,0,1,0,0,0,0,0,1,villager,2,2
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,3,seat_order_neutral_policy,828249320,wolf,0,0,1,4,villager,0,0,1,0,1,1,1,0,0,witch,1,1
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,3,speech_and_herding_policy,2191238034,wolf,0,0,1,3,villager,0,0,1,0,0,0,0,0,1,villager,3,3
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,3,deception_enabled_policy,795107404,wolf,0,0,1,3,villager,0,0,1,1,1,1,1,0,1,villager,2,2
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,3,risk_heterogeneous_policy,119936152,wolf,0,0,1,2,villager,0,0,1,1,0,0,0,1,1,hunter,3,3
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,4,baseline_rule_policy,4241183299,village,1,1,0,3,werewolf,1,0,1,0,0,1,1,0,0,werewolf,0,5
600e052064d3f3b9371ef9c13ec0ac937ab8cf741cc1ffcc1bcddc6fe5bc6d5a,54359e319376547baa09288b9038507a45886316d1c9312e30a6ddd4bd5743ab,baseline_rule_policy_seed_50_game_2_day_vote,50,2,baseline_rule_policy,validation,A_in_distribution,day_vote,1,4,randomized_legal_policy,2320426080,village,1,1,0,3,werewolf,1,0,1,1,1,1,2,1,0,villager,0,4
