base_game_index,behavioral_regime_id,decision_id,distribution_shift_category,draw,existing_rule_target,first_wolf_death_round,frozen_hybrid_50_50_target,frozen_ml_epsilon_010_target,frozen_ml_target,game_id,hunter_kills,hunter_retaliation_occurred,hunter_retaliations,hybrid_existing_agree,manifest_hash,matched_set_id,ml_existing_agree,ml_hybrid_agree,night_kill_attempts,number_of_legal_candidates,phase,policy_name,round,round_number,seed,seer_kills,selected_target,selected_target_actor_uid,selected_target_killed,selected_target_rank_under_existing_rule,selected_target_rank_under_ml,selected_target_role,selection_reason,special_role_kills,successful_night_kills,time_to_parity,top_two_predicted_value_margin,total_rounds,village_win,vote_control_proxy,winner,witch_kills,witch_saved_target,witch_saves,wolf_kill_decisions,wolf_survival_count,wolf_win
1,mixed_seer_strategy,seed_109_base_1_regime_mixed_seer_strategy_policy_frozen_ml_epsilon_010_round_3_decision_3,strong_shift,0,6,1,5,3,3,seed_109_base_1_regime_mixed_seer_strategy_policy_frozen_ml_epsilon_010,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_seer_strategy,0,0,4,5,night,frozen_ml_epsilon_010,3,4,109,0,3,3,1,4,1,villager,epsilon_policy_greedy,1,3,4,0.004394412460731134,4,0,2,wolf,0,0,1,4,1,1
1,mixed_seer_strategy,seed_109_base_1_regime_mixed_seer_strategy_policy_frozen_ml_epsilon_010_round_4_decision_4,strong_shift,0,6,1,5,5,5,seed_109_base_1_regime_mixed_seer_strategy_policy_frozen_ml_epsilon_010,1,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_seer_strategy,0,1,4,3,night,frozen_ml_epsilon_010,4,4,109,0,5,5,1,2,1,hunter,epsilon_policy_greedy,1,3,4,0.01706957159994349,4,0,2,wolf,0,0,1,4,1,1
1,mixed_voting_strategy,seed_109_base_1_regime_mixed_voting_strategy_policy_existing_rule_round_1_decision_1,in_distribution,0,2,,5,5,5,seed_109_base_1_regime_mixed_voting_strategy_policy_existing_rule,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_voting_strategy,0,1,2,7,night,existing_rule,1,2,109,1,2,2,0,3,6,seer,existing_rule,1,1,2,0.0020659837327231534,2,0,2,wolf,0,1,1,2,3,1
1,mixed_voting_strategy,seed_109_base_1_regime_mixed_voting_strategy_policy_existing_rule_round_2_decision_2,mild_shift,0,2,,5,5,5,seed_109_base_1_regime_mixed_voting_strategy_policy_existing_rule,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_voting_strategy,0,1,2,6,night,existing_rule,2,2,109,1,2,2,1,6,5,seer,existing_rule,1,1,2,0.00011799701012416008,2,0,2,wolf,0,0,1,2,3,1
1,mixed_voting_strategy,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_ml_round_1_decision_1,mild_shift,0,2,,5,5,5,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_ml,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_voting_strategy,0,1,2,7,night,frozen_ml,1,2,109,0,5,5,0,1,1,villager,highest_frozen_ml_value,0,1,2,0.0020659837327231534,2,0,2,wolf,0,1,1,2,3,1
1,mixed_voting_strategy,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_ml_round_2_decision_2,strong_shift,0,2,,5,5,5,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_ml,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_voting_strategy,0,1,2,6,night,frozen_ml,2,2,109,0,5,5,1,2,1,villager,highest_frozen_ml_value,0,1,2,0.00011799701012416008,2,0,2,wolf,0,0,1,2,3,1
1,mixed_voting_strategy,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_hybrid_50_50_round_1_decision_1,mild_shift,0,2,,5,5,5,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_hybrid_50_50,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_voting_strategy,0,1,2,7,night,frozen_hybrid_50_50,1,2,109,0,5,5,0,1,1,villager,highest_hybrid_score_50_50,0,1,2,0.0020659837327231534,2,0,2,wolf,0,1,1,2,3,1
1,mixed_voting_strategy,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_hybrid_50_50_round_2_decision_2,strong_shift,0,2,,5,5,5,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_hybrid_50_50,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_voting_strategy,0,1,2,6,night,frozen_hybrid_50_50,2,2,109,0,5,5,1,2,1,villager,highest_hybrid_score_50_50,0,1,2,0.00011799701012416008,2,0,2,wolf,0,0,1,2,3,1
1,mixed_voting_strategy,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_ml_epsilon_010_round_1_decision_1,mild_shift,0,2,,5,5,5,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_ml_epsilon_010,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_voting_strategy,0,1,2,7,night,frozen_ml_epsilon_010,1,2,109,0,5,5,0,1,1,villager,epsilon_policy_greedy,0,1,2,0.0020659837327231534,2,0,2,wolf,0,1,1,2,3,1
1,mixed_voting_strategy,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_ml_epsilon_010_round_2_decision_2,strong_shift,0,2,,5,5,5,seed_109_base_1_regime_mixed_voting_strategy_policy_frozen_ml_epsilon_010,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_voting_strategy,0,1,2,6,night,frozen_ml_epsilon_010,2,2,109,0,5,5,1,2,1,villager,epsilon_policy_greedy,0,1,2,0.00011799701012416008,2,0,2,wolf,0,0,1,2,3,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule_round_1_decision_1,in_distribution,0,5,1,8,8,8,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,1,3,7,night,existing_rule,1,3,109,1,5,5,0,5,3,seer,existing_rule,2,2,3,0.0003366131884973145,3,0,2,wolf,1,1,1,3,2,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule_round_2_decision_2,strong_shift,0,5,1,4,2,2,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,0,3,7,night,existing_rule,2,3,109,1,5,5,1,6,7,seer,existing_rule,2,2,3,0.013522114418663356,3,0,2,wolf,1,0,1,3,2,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule_round_3_decision_3,strong_shift,0,3,1,2,3,2,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,1,3,5,night,existing_rule,3,3,109,1,3,3,1,5,2,witch,existing_rule,2,2,3,0.02255434688502911,3,0,2,wolf,1,0,1,3,2,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml_round_1_decision_1,in_distribution,0,5,1,8,8,8,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,1,3,7,night,frozen_ml,1,3,109,0,8,8,0,4,1,villager,highest_frozen_ml_value,0,2,3,0.0003366131884973145,3,0,1,wolf,0,1,1,3,2,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml_round_2_decision_2,mild_shift,0,5,1,4,2,2,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,0,3,7,night,frozen_ml,2,3,109,0,2,2,1,5,1,villager,highest_frozen_ml_value,0,2,3,0.013522114418663356,3,0,1,wolf,0,0,1,3,2,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml_round_3_decision_3,strong_shift,0,5,1,9,10,10,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,0,3,5,night,frozen_ml,3,3,109,0,10,10,1,3,1,villager,highest_frozen_ml_value,0,2,3,0.007166475872303901,3,0,1,wolf,0,0,1,3,2,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_hybrid_50_50_round_1_decision_1,in_distribution,0,5,1,8,8,8,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_hybrid_50_50,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,1,3,7,night,frozen_hybrid_50_50,1,3,109,0,8,8,0,4,1,villager,highest_hybrid_score_50_50,1,2,3,0.0003366131884973145,3,0,2,wolf,0,1,1,3,2,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_hybrid_50_50_round_2_decision_2,strong_shift,0,5,1,4,2,2,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_hybrid_50_50,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,0,3,7,night,frozen_hybrid_50_50,2,3,109,0,4,4,1,1,6,villager,highest_hybrid_score_50_50,1,2,3,0.013522114418663356,3,0,2,wolf,0,0,1,3,2,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_hybrid_50_50_round_3_decision_3,strong_shift,0,5,1,9,2,2,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_hybrid_50_50,1,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,0,3,5,night,frozen_hybrid_50_50,3,3,109,0,9,9,1,1,4,hunter,highest_hybrid_score_50_50,1,2,3,0.015387871012725207,3,0,2,wolf,0,0,1,3,2,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml_epsilon_010_round_1_decision_1,in_distribution,0,5,1,8,8,8,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml_epsilon_010,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,1,3,7,night,frozen_ml_epsilon_010,1,3,109,0,8,8,0,4,1,villager,epsilon_policy_greedy,0,2,3,0.0003366131884973145,3,0,1,wolf,0,1,1,3,2,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml_epsilon_010_round_2_decision_2,mild_shift,0,5,1,4,2,2,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml_epsilon_010,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,0,3,7,night,frozen_ml_epsilon_010,2,3,109,0,2,2,1,5,1,villager,epsilon_policy_greedy,0,2,3,0.013522114418663356,3,0,1,wolf,0,0,1,3,2,1
1,mixed_wolf_deception_strategy,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml_epsilon_010_round_3_decision_3,strong_shift,0,5,1,9,10,10,seed_109_base_1_regime_mixed_wolf_deception_strategy_policy_frozen_ml_epsilon_010,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_109_base_1_regime_mixed_wolf_deception_strategy,0,0,3,5,night,frozen_ml_epsilon_010,3,3,109,0,10,10,1,3,1,villager,epsilon_policy_greedy,0,2,3,0.007166475872303901,3,0,1,wolf,0,0,1,3,2,1
1,baseline_speech_enabled,seed_110_base_1_regime_baseline_speech_enabled_policy_existing_rule_round_1_decision_1,in_distribution,0,10,1,5,7,7,seed_110_base_1_regime_baseline_speech_enabled_policy_existing_rule,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_baseline_speech_enabled,0,0,2,7,night,existing_rule,1,2,110,1,10,10,0,3,7,seer,existing_rule,1,1,,0.0059941611868955524,2,1,1,village,0,1,1,2,0,0
1,baseline_speech_enabled,seed_110_base_1_regime_baseline_speech_enabled_policy_existing_rule_round_2_decision_2,mild_shift,0,10,1,7,7,7,seed_110_base_1_regime_baseline_speech_enabled_policy_existing_rule,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_baseline_speech_enabled,0,1,2,6,night,existing_rule,2,2,110,1,10,10,1,4,6,seer,existing_rule,1,1,,0.018489662876537083,2,1,1,village,0,0,1,2,0,0
1,baseline_speech_enabled,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_ml_round_1_decision_1,in_distribution,0,10,1,5,7,7,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_ml,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_baseline_speech_enabled,0,0,2,7,night,frozen_ml,1,2,110,0,7,7,0,2,1,villager,highest_frozen_ml_value,0,1,,0.0059941611868955524,2,1,1,village,0,1,1,2,0,0
1,baseline_speech_enabled,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_ml_round_2_decision_2,strong_shift,0,10,1,7,7,7,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_ml,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_baseline_speech_enabled,0,1,2,6,night,frozen_ml,2,2,110,0,7,7,1,3,1,villager,highest_frozen_ml_value,0,1,,0.018489662876537083,2,1,1,village,0,0,1,2,0,0
1,baseline_speech_enabled,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_hybrid_50_50_round_1_decision_1,mild_shift,0,10,1,5,7,7,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_hybrid_50_50,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_baseline_speech_enabled,0,0,2,7,night,frozen_hybrid_50_50,1,2,110,0,5,5,0,1,3,villager,highest_hybrid_score_50_50,0,1,,0.0059941611868955524,2,1,1,village,0,1,1,2,0,0
1,baseline_speech_enabled,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_hybrid_50_50_round_2_decision_2,strong_shift,0,10,1,7,7,7,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_hybrid_50_50,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_baseline_speech_enabled,0,1,2,6,night,frozen_hybrid_50_50,2,2,110,0,7,7,1,3,1,villager,highest_hybrid_score_50_50,0,1,,0.018489662876537083,2,1,1,village,0,0,1,2,0,0
1,baseline_speech_enabled,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_ml_epsilon_010_round_1_decision_1,in_distribution,0,10,1,5,7,7,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_ml_epsilon_010,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_baseline_speech_enabled,0,0,2,7,night,frozen_ml_epsilon_010,1,2,110,0,7,7,0,2,1,villager,epsilon_policy_greedy,0,1,,0.0059941611868955524,2,1,1,village,0,1,1,2,0,0
1,baseline_speech_enabled,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_ml_epsilon_010_round_2_decision_2,strong_shift,0,10,1,7,7,7,seed_110_base_1_regime_baseline_speech_enabled_policy_frozen_ml_epsilon_010,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_baseline_speech_enabled,0,1,2,6,night,frozen_ml_epsilon_010,2,2,110,0,7,7,1,3,1,villager,epsilon_policy_greedy,0,1,,0.018489662876537083,2,1,1,village,0,0,1,2,0,0
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_existing_rule_round_1_decision_1,mild_shift,0,10,1,10,10,10,seed_110_base_1_regime_speech_disabled_policy_existing_rule,0,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,1,1,4,7,night,existing_rule,1,4,110,1,10,10,1,1,1,seer,existing_rule,2,3,4,0.004386878874924394,4,0,2,wolf,1,0,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_existing_rule_round_2_decision_2,mild_shift,0,4,1,1,2,2,seed_110_base_1_regime_speech_disabled_policy_existing_rule,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,0,0,4,6,night,existing_rule,2,4,110,1,4,4,0,4,3,witch,existing_rule,2,3,4,0.013006623089906078,4,0,2,wolf,1,1,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_existing_rule_round_3_decision_3,strong_shift,0,4,1,3,2,2,seed_110_base_1_regime_speech_disabled_policy_existing_rule,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,0,0,4,5,night,existing_rule,3,4,110,1,4,4,1,4,3,witch,existing_rule,2,3,4,0.01986042282319489,4,0,2,wolf,1,0,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_existing_rule_round_4_decision_4,strong_shift,0,6,1,6,8,8,seed_110_base_1_regime_speech_disabled_policy_existing_rule,0,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,0,0,4,2,night,existing_rule,4,4,110,1,6,6,1,1,2,villager,existing_rule,2,3,4,0.01883029271830655,4,0,2,wolf,1,0,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_round_1_decision_1,mild_shift,0,10,1,10,10,10,seed_110_base_1_regime_speech_disabled_policy_frozen_ml,0,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,1,1,4,7,night,frozen_ml,1,4,110,1,10,10,1,1,1,seer,highest_frozen_ml_value,2,3,4,0.004386878874924394,4,0,2,wolf,1,0,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_round_2_decision_2,mild_shift,0,4,1,1,2,2,seed_110_base_1_regime_speech_disabled_policy_frozen_ml,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,0,0,4,6,night,frozen_ml,2,4,110,1,2,2,0,5,1,villager,highest_frozen_ml_value,2,3,4,0.013006623089906078,4,0,2,wolf,1,1,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_round_3_decision_3,strong_shift,0,4,1,3,2,2,seed_110_base_1_regime_speech_disabled_policy_frozen_ml,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,0,0,4,5,night,frozen_ml,3,4,110,1,2,2,1,5,1,villager,highest_frozen_ml_value,2,3,4,0.01986042282319489,4,0,2,wolf,1,0,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_round_4_decision_4,strong_shift,0,4,1,4,4,4,seed_110_base_1_regime_speech_disabled_policy_frozen_ml,0,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,1,1,4,2,night,frozen_ml,4,4,110,1,4,4,1,2,1,witch,highest_frozen_ml_value,2,3,4,0.03976723432893403,4,0,2,wolf,1,0,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_hybrid_50_50_round_1_decision_1,mild_shift,0,10,1,10,10,10,seed_110_base_1_regime_speech_disabled_policy_frozen_hybrid_50_50,1,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,1,1,4,7,night,frozen_hybrid_50_50,1,4,110,1,10,10,1,1,1,seer,highest_hybrid_score_50_50,2,3,4,0.004386878874924394,4,0,2,wolf,0,0,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_hybrid_50_50_round_2_decision_2,strong_shift,0,4,1,1,2,2,seed_110_base_1_regime_speech_disabled_policy_frozen_hybrid_50_50,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,0,0,4,6,night,frozen_hybrid_50_50,2,4,110,1,1,1,0,1,4,villager,highest_hybrid_score_50_50,2,3,4,0.013006623089906078,4,0,2,wolf,0,1,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_hybrid_50_50_round_3_decision_3,strong_shift,0,4,1,3,2,2,seed_110_base_1_regime_speech_disabled_policy_frozen_hybrid_50_50,1,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,0,0,4,5,night,frozen_hybrid_50_50,3,4,110,1,3,3,1,1,2,hunter,highest_hybrid_score_50_50,2,3,4,0.01986042282319489,4,0,2,wolf,0,0,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_hybrid_50_50_round_4_decision_4,strong_shift,0,6,1,2,2,2,seed_110_base_1_regime_speech_disabled_policy_frozen_hybrid_50_50,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,0,1,4,2,night,frozen_hybrid_50_50,4,4,110,1,2,2,1,1,1,villager,highest_hybrid_score_50_50,2,3,4,0.05892668077545743,4,0,2,wolf,0,0,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_epsilon_010_round_1_decision_1,mild_shift,0,10,1,10,10,10,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_epsilon_010,0,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,1,1,4,7,night,frozen_ml_epsilon_010,1,4,110,1,10,10,1,1,1,seer,epsilon_policy_greedy,2,3,4,0.004386878874924394,4,0,2,wolf,1,0,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_epsilon_010_round_2_decision_2,mild_shift,0,4,1,1,2,2,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_epsilon_010,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,0,0,4,6,night,frozen_ml_epsilon_010,2,4,110,1,2,2,0,5,1,villager,epsilon_policy_greedy,2,3,4,0.013006623089906078,4,0,2,wolf,1,1,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_epsilon_010_round_3_decision_3,strong_shift,0,4,1,3,2,2,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_epsilon_010,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,0,0,4,5,night,frozen_ml_epsilon_010,3,4,110,1,2,2,1,5,1,villager,epsilon_policy_greedy,2,3,4,0.01986042282319489,4,0,2,wolf,1,0,1,4,1,1
1,speech_disabled,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_epsilon_010_round_4_decision_4,strong_shift,0,4,1,4,4,4,seed_110_base_1_regime_speech_disabled_policy_frozen_ml_epsilon_010,0,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_speech_disabled,1,1,4,2,night,frozen_ml_epsilon_010,4,4,110,1,4,4,1,2,1,witch,epsilon_policy_greedy,2,3,4,0.03976723432893403,4,0,2,wolf,1,0,1,4,1,1
1,herding_enabled,seed_110_base_1_regime_herding_enabled_policy_existing_rule_round_1_decision_1,in_distribution,0,2,2,4,4,4,seed_110_base_1_regime_herding_enabled_policy_existing_rule,1,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_herding_enabled,0,1,4,7,night,existing_rule,1,4,110,1,2,2,0,3,6,seer,existing_rule,3,3,4,0.014731902412001507,4,0,2,wolf,1,1,1,4,2,1
1,herding_enabled,seed_110_base_1_regime_herding_enabled_policy_existing_rule_round_2_decision_2,mild_shift,0,2,2,6,4,4,seed_110_base_1_regime_herding_enabled_policy_existing_rule,1,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_herding_enabled,0,0,4,6,night,existing_rule,2,4,110,1,2,2,1,4,5,seer,existing_rule,3,3,4,0.014731902412001396,4,0,2,wolf,1,0,1,4,2,1
1,herding_enabled,seed_110_base_1_regime_herding_enabled_policy_existing_rule_round_3_decision_3,strong_shift,0,6,2,6,4,4,seed_110_base_1_regime_herding_enabled_policy_existing_rule,1,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_110_base_1_regime_herding_enabled,0,0,4,5,night,existing_rule,3,4,110,1,6,6,1,1,3,witch,existing_rule,3,3,4,0.014731902412001507,4,0,2,wolf,1,0,1,4,2,1
