agrees_with_existing,agrees_with_full_best,base_game_index,behavioral_regime_id,best_full_rollout_value,decision_id,distribution_shift_category,existing_rule_candidate_uid,existing_rule_full_rollout_value,full_rollout_best_candidate_uid,game_id,improvement_over_existing,ml_prediction_margin,policy_name,regret_to_best,seed,selected_candidate_uid,selected_full_rollout_value
1,0,1,risk_heterogeneous_policy,1.0,f3314d3fdeaa7855ad6cd153e393fd834daf9157bc3122adee4fae890e3e41a6,in_distribution,9,0.8571428571428571,1,risk_heterogeneous_policy_seed_62_game_1_wolf_kill,0.0,0.027438207544515203,existing_rule,0.1428571428571429,62,9,0.8571428571428571
1,0,1,risk_heterogeneous_policy,1.0,f3314d3fdeaa7855ad6cd153e393fd834daf9157bc3122adee4fae890e3e41a6,in_distribution,9,0.8571428571428571,1,risk_heterogeneous_policy_seed_62_game_1_wolf_kill,0.0,0.027438207544515203,frozen_ml,0.1428571428571429,62,9,0.8571428571428571
0,1,1,risk_heterogeneous_policy,1.0,f3314d3fdeaa7855ad6cd153e393fd834daf9157bc3122adee4fae890e3e41a6,mild_shift,9,0.8571428571428571,1,risk_heterogeneous_policy_seed_62_game_1_wolf_kill,0.1428571428571429,0.027438207544515203,frozen_hybrid_50_50,0.0,62,1,1.0
1,0,1,risk_heterogeneous_policy,1.0,f3314d3fdeaa7855ad6cd153e393fd834daf9157bc3122adee4fae890e3e41a6,in_distribution,9,0.8571428571428571,1,risk_heterogeneous_policy_seed_62_game_1_wolf_kill,0.0,0.027438207544515203,frozen_ml_epsilon_010,0.1428571428571429,62,9,0.8571428571428571
1,0,2,risk_heterogeneous_policy,1.0,c5fe1002a3f206efeb422ebceb04a1a4083dd82c0e805f7dd3e85ebce492e838,in_distribution,7,1.0,1,risk_heterogeneous_policy_seed_62_game_2_wolf_kill,0.0,0.04288372278674668,existing_rule,0.0,62,7,1.0
1,0,2,risk_heterogeneous_policy,1.0,c5fe1002a3f206efeb422ebceb04a1a4083dd82c0e805f7dd3e85ebce492e838,in_distribution,7,1.0,1,risk_heterogeneous_policy_seed_62_game_2_wolf_kill,0.0,0.04288372278674668,frozen_ml,0.0,62,7,1.0
1,0,2,risk_heterogeneous_policy,1.0,c5fe1002a3f206efeb422ebceb04a1a4083dd82c0e805f7dd3e85ebce492e838,in_distribution,7,1.0,1,risk_heterogeneous_policy_seed_62_game_2_wolf_kill,0.0,0.04288372278674668,frozen_hybrid_50_50,0.0,62,7,1.0
1,0,2,risk_heterogeneous_policy,1.0,c5fe1002a3f206efeb422ebceb04a1a4083dd82c0e805f7dd3e85ebce492e838,in_distribution,7,1.0,1,risk_heterogeneous_policy_seed_62_game_2_wolf_kill,0.0,0.04288372278674668,frozen_ml_epsilon_010,0.0,62,7,1.0
1,0,3,risk_heterogeneous_policy,0.8571428571428571,60e9c9eab6d4b773df3ed61240d69bb03175c03e9f8fc9e7fc5bd9a80b033404,mild_shift,8,0.42857142857142855,10,risk_heterogeneous_policy_seed_62_game_3_wolf_kill,0.0,0.003839387674696604,existing_rule,0.42857142857142855,62,8,0.42857142857142855
1,0,3,risk_heterogeneous_policy,0.8571428571428571,60e9c9eab6d4b773df3ed61240d69bb03175c03e9f8fc9e7fc5bd9a80b033404,mild_shift,8,0.42857142857142855,10,risk_heterogeneous_policy_seed_62_game_3_wolf_kill,0.0,0.003839387674696604,frozen_ml,0.42857142857142855,62,8,0.42857142857142855
1,0,3,risk_heterogeneous_policy,0.8571428571428571,60e9c9eab6d4b773df3ed61240d69bb03175c03e9f8fc9e7fc5bd9a80b033404,mild_shift,8,0.42857142857142855,10,risk_heterogeneous_policy_seed_62_game_3_wolf_kill,0.0,0.003839387674696604,frozen_hybrid_50_50,0.42857142857142855,62,8,0.42857142857142855
1,0,3,risk_heterogeneous_policy,0.8571428571428571,60e9c9eab6d4b773df3ed61240d69bb03175c03e9f8fc9e7fc5bd9a80b033404,mild_shift,8,0.42857142857142855,10,risk_heterogeneous_policy_seed_62_game_3_wolf_kill,0.0,0.003839387674696604,frozen_ml_epsilon_010,0.42857142857142855,62,8,0.42857142857142855
1,0,1,risk_heterogeneous_policy,1.0,e968c7d4bbcf90a1276f4d051c483fa32c7377a5bdac0e0e95849b608ab8102c,in_distribution,3,0.42857142857142855,9,risk_heterogeneous_policy_seed_63_game_1_wolf_kill,0.0,0.006501265933887779,existing_rule,0.5714285714285714,63,3,0.42857142857142855
0,0,1,risk_heterogeneous_policy,1.0,e968c7d4bbcf90a1276f4d051c483fa32c7377a5bdac0e0e95849b608ab8102c,in_distribution,3,0.42857142857142855,9,risk_heterogeneous_policy_seed_63_game_1_wolf_kill,-0.14285714285714285,0.006501265933887779,frozen_ml,0.7142857142857143,63,8,0.2857142857142857
0,0,1,risk_heterogeneous_policy,1.0,e968c7d4bbcf90a1276f4d051c483fa32c7377a5bdac0e0e95849b608ab8102c,in_distribution,3,0.42857142857142855,9,risk_heterogeneous_policy_seed_63_game_1_wolf_kill,-0.14285714285714285,0.006501265933887779,frozen_hybrid_50_50,0.7142857142857143,63,8,0.2857142857142857
0,0,1,risk_heterogeneous_policy,1.0,e968c7d4bbcf90a1276f4d051c483fa32c7377a5bdac0e0e95849b608ab8102c,in_distribution,3,0.42857142857142855,9,risk_heterogeneous_policy_seed_63_game_1_wolf_kill,-0.14285714285714285,0.006501265933887779,frozen_ml_epsilon_010,0.7142857142857143,63,8,0.2857142857142857
1,0,2,risk_heterogeneous_policy,0.7142857142857143,a4ca5834f8e90957a85c7395b0d78fa8ba403f158472651dd7087ca93444088c,mild_shift,4,0.5714285714285714,1,risk_heterogeneous_policy_seed_63_game_2_wolf_kill,0.0,0.021610167987621942,existing_rule,0.1428571428571429,63,4,0.5714285714285714
0,0,2,risk_heterogeneous_policy,0.7142857142857143,a4ca5834f8e90957a85c7395b0d78fa8ba403f158472651dd7087ca93444088c,mild_shift,4,0.5714285714285714,1,risk_heterogeneous_policy_seed_63_game_2_wolf_kill,-0.14285714285714285,0.021610167987621942,frozen_ml,0.28571428571428575,63,8,0.42857142857142855
0,0,2,risk_heterogeneous_policy,0.7142857142857143,a4ca5834f8e90957a85c7395b0d78fa8ba403f158472651dd7087ca93444088c,mild_shift,4,0.5714285714285714,1,risk_heterogeneous_policy_seed_63_game_2_wolf_kill,-0.14285714285714285,0.021610167987621942,frozen_hybrid_50_50,0.28571428571428575,63,8,0.42857142857142855
0,0,2,risk_heterogeneous_policy,0.7142857142857143,a4ca5834f8e90957a85c7395b0d78fa8ba403f158472651dd7087ca93444088c,mild_shift,4,0.5714285714285714,1,risk_heterogeneous_policy_seed_63_game_2_wolf_kill,-0.14285714285714285,0.021610167987621942,frozen_ml_epsilon_010,0.28571428571428575,63,8,0.42857142857142855
1,0,3,risk_heterogeneous_policy,1.0,b1fd563cf2f366feb3f7289160bc127ad36bc8db2b8474fd6b1b95839b7ccf06,mild_shift,8,0.8571428571428571,3,risk_heterogeneous_policy_seed_63_game_3_wolf_kill,0.0,0.03600108728263329,existing_rule,0.1428571428571429,63,8,0.8571428571428571
1,0,3,risk_heterogeneous_policy,1.0,b1fd563cf2f366feb3f7289160bc127ad36bc8db2b8474fd6b1b95839b7ccf06,mild_shift,8,0.8571428571428571,3,risk_heterogeneous_policy_seed_63_game_3_wolf_kill,0.0,0.03600108728263329,frozen_ml,0.1428571428571429,63,8,0.8571428571428571
1,0,3,risk_heterogeneous_policy,1.0,b1fd563cf2f366feb3f7289160bc127ad36bc8db2b8474fd6b1b95839b7ccf06,mild_shift,8,0.8571428571428571,3,risk_heterogeneous_policy_seed_63_game_3_wolf_kill,0.0,0.03600108728263329,frozen_hybrid_50_50,0.1428571428571429,63,8,0.8571428571428571
1,0,3,risk_heterogeneous_policy,1.0,b1fd563cf2f366feb3f7289160bc127ad36bc8db2b8474fd6b1b95839b7ccf06,mild_shift,8,0.8571428571428571,3,risk_heterogeneous_policy_seed_63_game_3_wolf_kill,0.0,0.03600108728263329,frozen_ml_epsilon_010,0.1428571428571429,63,8,0.8571428571428571
1,0,1,risk_heterogeneous_policy,0.8571428571428571,3946118eb1bce222189b3a615a92fe81bc8bc5be3eb3415c10d4398dc3dde1f0,in_distribution,9,0.2857142857142857,6,risk_heterogeneous_policy_seed_64_game_1_wolf_kill,0.0,0.01544988517072432,existing_rule,0.5714285714285714,64,9,0.2857142857142857
0,1,1,risk_heterogeneous_policy,0.8571428571428571,3946118eb1bce222189b3a615a92fe81bc8bc5be3eb3415c10d4398dc3dde1f0,in_distribution,9,0.2857142857142857,6,risk_heterogeneous_policy_seed_64_game_1_wolf_kill,0.5714285714285714,0.01544988517072432,frozen_ml,0.0,64,6,0.8571428571428571
0,1,1,risk_heterogeneous_policy,0.8571428571428571,3946118eb1bce222189b3a615a92fe81bc8bc5be3eb3415c10d4398dc3dde1f0,in_distribution,9,0.2857142857142857,6,risk_heterogeneous_policy_seed_64_game_1_wolf_kill,0.5714285714285714,0.01544988517072432,frozen_hybrid_50_50,0.0,64,6,0.8571428571428571
0,1,1,risk_heterogeneous_policy,0.8571428571428571,3946118eb1bce222189b3a615a92fe81bc8bc5be3eb3415c10d4398dc3dde1f0,in_distribution,9,0.2857142857142857,6,risk_heterogeneous_policy_seed_64_game_1_wolf_kill,0.5714285714285714,0.01544988517072432,frozen_ml_epsilon_010,0.0,64,6,0.8571428571428571
1,1,2,risk_heterogeneous_policy,0.5714285714285714,ba625431734daceb557aa0df807e706e06262f062e0ae5bdffc51c6fe0e35329,in_distribution,5,0.5714285714285714,5,risk_heterogeneous_policy_seed_64_game_2_wolf_kill,0.0,0.03781924760633504,existing_rule,0.0,64,5,0.5714285714285714
0,0,2,risk_heterogeneous_policy,0.5714285714285714,ba625431734daceb557aa0df807e706e06262f062e0ae5bdffc51c6fe0e35329,in_distribution,5,0.5714285714285714,5,risk_heterogeneous_policy_seed_64_game_2_wolf_kill,0.0,0.03781924760633504,frozen_ml,0.0,64,8,0.5714285714285714
0,0,2,risk_heterogeneous_policy,0.5714285714285714,ba625431734daceb557aa0df807e706e06262f062e0ae5bdffc51c6fe0e35329,in_distribution,5,0.5714285714285714,5,risk_heterogeneous_policy_seed_64_game_2_wolf_kill,0.0,0.03781924760633504,frozen_hybrid_50_50,0.0,64,8,0.5714285714285714
0,0,2,risk_heterogeneous_policy,0.5714285714285714,ba625431734daceb557aa0df807e706e06262f062e0ae5bdffc51c6fe0e35329,in_distribution,5,0.5714285714285714,5,risk_heterogeneous_policy_seed_64_game_2_wolf_kill,0.0,0.03781924760633504,frozen_ml_epsilon_010,0.0,64,8,0.5714285714285714
1,0,3,risk_heterogeneous_policy,0.8571428571428571,2b654a0cef63a6fb52d5ac9331f7c9245a7ba823332cbf423a39667b17976933,mild_shift,5,0.7142857142857143,2,risk_heterogeneous_policy_seed_64_game_3_wolf_kill,0.0,0.04048112586552621,existing_rule,0.1428571428571428,64,5,0.7142857142857143
0,0,3,risk_heterogeneous_policy,0.8571428571428571,2b654a0cef63a6fb52d5ac9331f7c9245a7ba823332cbf423a39667b17976933,in_distribution,5,0.7142857142857143,2,risk_heterogeneous_policy_seed_64_game_3_wolf_kill,0.1428571428571428,0.04048112586552621,frozen_ml,0.0,64,8,0.8571428571428571
1,0,3,risk_heterogeneous_policy,0.8571428571428571,2b654a0cef63a6fb52d5ac9331f7c9245a7ba823332cbf423a39667b17976933,mild_shift,5,0.7142857142857143,2,risk_heterogeneous_policy_seed_64_game_3_wolf_kill,0.0,0.04048112586552621,frozen_hybrid_50_50,0.1428571428571428,64,5,0.7142857142857143
0,0,3,risk_heterogeneous_policy,0.8571428571428571,2b654a0cef63a6fb52d5ac9331f7c9245a7ba823332cbf423a39667b17976933,in_distribution,5,0.7142857142857143,2,risk_heterogeneous_policy_seed_64_game_3_wolf_kill,0.1428571428571428,0.04048112586552621,frozen_ml_epsilon_010,0.0,64,8,0.8571428571428571
