avg_ml_advantage_over_existing,avg_top_two_margin,base_game_index,behavioral_regime_id,draw,first_wolf_death_round,game_id,hunter_kills,hunter_retaliations,in_distribution_decisions,manifest_hash,matched_set_id,mild_shift_decisions,night_kill_attempts,policy_name,round_number,seed,seer_kills,special_role_kills,split,stage2b_policy_name,strong_shift_decision_rate,strong_shift_decisions,successful_night_kills,time_to_parity,total_ml_existing_disagreements,total_ml_interventions,total_rounds,total_selective_qualified_decisions,total_shadow_only_decisions,village_win,vote_control_proxy,winner,witch_kills,witch_saves,wolf_kill_decisions,wolf_survival_count,wolf_win
0.0,0.011206966982592659,1,mixed_seer_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_seer_strategy_policy_existing_rule,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_seer_strategy,1,4,existing_rule,4,231,1,3,final_test,existing_rule,0.5,2,3,4,3,0,4,0,0,0,2,wolf,1,1,4,1,1
0.0,0.011206966982592659,1,mixed_seer_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_seer_strategy_policy_ml_first_kill_only,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_seer_strategy,1,4,ml_first_kill_only,4,231,1,3,final_test,ml_first_kill_only,0.5,2,3,4,3,1,4,0,0,0,2,wolf,1,1,4,1,1
0.0,0.016531785412984168,1,mixed_seer_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_seer_strategy_policy_ml_single_random_kill,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_seer_strategy,0,4,ml_single_random_kill,4,231,1,3,final_test,ml_single_random_kill,0.75,3,3,4,4,1,4,0,0,0,2,wolf,1,1,4,1,1
0.0,0.016531785412984168,1,mixed_seer_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_seer_strategy_policy_ml_first_two_kills,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_seer_strategy,0,4,ml_first_two_kills,4,231,1,3,final_test,ml_first_two_kills,0.75,3,3,4,4,2,4,0,0,0,2,wolf,1,1,4,1,1
0.0,0.016444177640310986,1,mixed_seer_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_seer_strategy_policy_continuous_frozen_ml,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_seer_strategy,0,5,continuous_frozen_ml,5,231,1,3,final_test,continuous_frozen_ml,0.8,4,4,5,3,5,5,0,0,0,2,wolf,1,1,5,1,1
0.0,0.011206966982592659,1,mixed_seer_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_seer_strategy,1,4,existing_with_ml_shadow,4,231,1,3,final_test,existing_with_ml_shadow,0.5,2,3,4,3,0,4,0,4,0,2,wolf,1,1,4,1,1
0.01862937435942172,0.011206966982592659,1,mixed_seer_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_seer_strategy_policy_selective_ml_override,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_seer_strategy,1,4,selective_ml_override,4,231,1,3,final_test,selective_ml_override,0.5,2,3,4,3,1,4,1,0,0,2,wolf,1,1,4,1,1
0.01862937435942172,0.011206966982592659,1,mixed_seer_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_seer_strategy_policy_high_confidence_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_seer_strategy,1,4,high_confidence_shadow,4,231,1,3,final_test,high_confidence_shadow,0.5,2,3,4,3,0,4,1,4,0,2,wolf,1,1,4,1,1
0.0,0.012803547542253102,1,mixed_voting_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_voting_strategy_policy_existing_rule,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_voting_strategy,1,3,existing_rule,3,231,1,2,final_test,existing_rule,0.3333333333333333,1,3,3,2,0,3,0,0,0,1,wolf,1,0,3,2,1
0.0,0.006206765591548757,1,mixed_voting_strategy,0,,stage2b_seed_231_base_1_regime_mixed_voting_strategy_policy_ml_first_kill_only,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_voting_strategy,1,3,ml_first_kill_only,3,231,0,1,final_test,ml_first_kill_only,0.3333333333333333,1,2,3,3,1,3,0,0,0,2,wolf,1,1,3,3,1
0.0,0.012803547542253102,1,mixed_voting_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_voting_strategy_policy_ml_single_random_kill,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_voting_strategy,1,3,ml_single_random_kill,3,231,1,2,final_test,ml_single_random_kill,0.3333333333333333,1,3,3,2,1,3,0,0,0,1,wolf,1,0,3,2,1
0.0,0.006206765591548757,1,mixed_voting_strategy,0,,stage2b_seed_231_base_1_regime_mixed_voting_strategy_policy_ml_first_two_kills,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_voting_strategy,1,3,ml_first_two_kills,3,231,0,1,final_test,ml_first_two_kills,0.3333333333333333,1,2,3,3,2,3,0,0,0,2,wolf,1,1,3,3,1
0.0,0.006206765591548757,1,mixed_voting_strategy,0,,stage2b_seed_231_base_1_regime_mixed_voting_strategy_policy_continuous_frozen_ml,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_voting_strategy,1,3,continuous_frozen_ml,3,231,0,0,final_test,continuous_frozen_ml,0.3333333333333333,1,2,3,3,3,3,0,0,0,2,wolf,0,1,3,3,1
0.0,0.012803547542253102,1,mixed_voting_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_voting_strategy,1,3,existing_with_ml_shadow,3,231,1,2,final_test,existing_with_ml_shadow,0.3333333333333333,1,3,3,2,0,3,0,3,0,1,wolf,1,0,3,2,1
0.009122695171855414,0.012803547542253102,1,mixed_voting_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_voting_strategy_policy_selective_ml_override,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_voting_strategy,1,3,selective_ml_override,3,231,1,2,final_test,selective_ml_override,0.3333333333333333,1,3,3,2,0,3,0,0,0,1,wolf,1,0,3,2,1
0.009122695171855414,0.012803547542253102,1,mixed_voting_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_voting_strategy_policy_high_confidence_shadow,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_voting_strategy,1,3,high_confidence_shadow,3,231,1,2,final_test,high_confidence_shadow,0.3333333333333333,1,3,3,2,0,3,0,3,0,1,wolf,1,0,3,2,1
0.0,0.00553638776983903,1,mixed_wolf_deception_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy,0,4,existing_rule,4,231,1,3,final_test,existing_rule,0.75,3,3,4,4,0,4,0,0,0,2,wolf,1,1,4,1,1
0.0,0.00553638776983903,1,mixed_wolf_deception_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy,0,4,ml_first_kill_only,4,231,1,3,final_test,ml_first_kill_only,0.75,3,3,4,4,1,4,0,0,0,2,wolf,1,1,4,1,1
0.0,0.015513911977617784,1,mixed_wolf_deception_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy,0,4,ml_single_random_kill,4,231,1,2,final_test,ml_single_random_kill,0.75,3,3,4,4,1,4,0,0,0,3,wolf,1,1,4,1,1
0.0,0.007024680507559999,1,mixed_wolf_deception_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy,0,4,ml_first_two_kills,4,231,1,2,final_test,ml_first_two_kills,0.75,3,3,,3,2,4,0,0,1,2,village,0,1,4,0,0
0.0,0.010636281004440029,1,mixed_wolf_deception_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy,0,4,continuous_frozen_ml,4,231,0,1,final_test,continuous_frozen_ml,0.75,3,3,4,3,4,4,0,0,0,2,wolf,0,1,4,1,1
0.0,0.00553638776983903,1,mixed_wolf_deception_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy,0,4,existing_with_ml_shadow,4,231,1,3,final_test,existing_with_ml_shadow,0.75,3,3,4,4,0,4,0,4,0,2,wolf,1,1,4,1,1
0.02641072662516064,0.00553638776983903,1,mixed_wolf_deception_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy_policy_selective_ml_override,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy,0,4,selective_ml_override,4,231,1,3,final_test,selective_ml_override,0.75,3,3,4,4,0,4,0,0,0,2,wolf,1,1,4,1,1
0.02641072662516064,0.00553638776983903,1,mixed_wolf_deception_strategy,0,1,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy_policy_high_confidence_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_231_base_1_regime_mixed_wolf_deception_strategy,0,4,high_confidence_shadow,4,231,1,3,final_test,high_confidence_shadow,0.75,3,3,4,4,0,4,0,4,0,2,wolf,1,1,4,1,1
0.0,0.010386263864028855,1,baseline_speech_enabled,0,2,stage2b_seed_232_base_1_regime_baseline_speech_enabled_policy_existing_rule,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_baseline_speech_enabled,0,3,existing_rule,3,232,1,2,final_test,existing_rule,0.6666666666666666,2,2,3,3,0,3,0,0,0,3,wolf,1,1,3,2,1
0.0,0.024207091070287807,1,baseline_speech_enabled,0,2,stage2b_seed_232_base_1_regime_baseline_speech_enabled_policy_ml_first_kill_only,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_baseline_speech_enabled,3,3,ml_first_kill_only,3,232,1,1,final_test,ml_first_kill_only,0.0,0,2,,3,1,3,0,0,1,1,village,0,1,3,0,0
0.0,0.010386263864028855,1,baseline_speech_enabled,0,2,stage2b_seed_232_base_1_regime_baseline_speech_enabled_policy_ml_single_random_kill,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_baseline_speech_enabled,1,3,ml_single_random_kill,3,232,1,2,final_test,ml_single_random_kill,0.3333333333333333,1,2,3,3,1,3,0,0,0,3,wolf,1,1,3,2,1
0.0,0.024207091070287807,1,baseline_speech_enabled,0,2,stage2b_seed_232_base_1_regime_baseline_speech_enabled_policy_ml_first_two_kills,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_baseline_speech_enabled,3,3,ml_first_two_kills,3,232,1,1,final_test,ml_first_two_kills,0.0,0,2,,3,2,3,0,0,1,1,village,0,1,3,0,0
0.0,0.024207091070287807,1,baseline_speech_enabled,0,2,stage2b_seed_232_base_1_regime_baseline_speech_enabled_policy_continuous_frozen_ml,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_baseline_speech_enabled,2,3,continuous_frozen_ml,3,232,0,0,final_test,continuous_frozen_ml,0.3333333333333333,1,2,,3,3,3,0,0,1,1,village,0,1,3,0,0
0.0,0.010386263864028855,1,baseline_speech_enabled,0,2,stage2b_seed_232_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_baseline_speech_enabled,0,3,existing_with_ml_shadow,3,232,1,2,final_test,existing_with_ml_shadow,0.6666666666666666,2,2,3,3,0,3,0,3,0,3,wolf,1,1,3,2,1
0.03805908593584376,0.010386263864028855,1,baseline_speech_enabled,0,2,stage2b_seed_232_base_1_regime_baseline_speech_enabled_policy_selective_ml_override,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_baseline_speech_enabled,0,3,selective_ml_override,3,232,1,2,final_test,selective_ml_override,0.6666666666666666,2,2,3,3,0,3,0,0,0,3,wolf,1,1,3,2,1
0.03805908593584376,0.010386263864028855,1,baseline_speech_enabled,0,2,stage2b_seed_232_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_baseline_speech_enabled,0,3,high_confidence_shadow,3,232,1,2,final_test,high_confidence_shadow,0.6666666666666666,2,2,3,3,0,3,0,3,0,3,wolf,1,1,3,2,1
0.0,0.012619970921977605,1,speech_disabled,0,,stage2b_seed_232_base_1_regime_speech_disabled_policy_existing_rule,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_speech_disabled,2,3,existing_rule,3,232,1,2,final_test,existing_rule,0.0,0,2,3,3,0,3,0,0,0,2,wolf,0,1,3,3,1
0.0,0.012619970921977605,1,speech_disabled,0,,stage2b_seed_232_base_1_regime_speech_disabled_policy_ml_first_kill_only,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_speech_disabled,2,3,ml_first_kill_only,3,232,1,2,final_test,ml_first_kill_only,0.0,0,2,3,3,1,3,0,0,0,2,wolf,0,1,3,3,1
0.0,0.012619970921977605,1,speech_disabled,0,,stage2b_seed_232_base_1_regime_speech_disabled_policy_ml_single_random_kill,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_speech_disabled,2,3,ml_single_random_kill,3,232,1,2,final_test,ml_single_random_kill,0.0,0,2,3,3,1,3,0,0,0,2,wolf,0,1,3,3,1
0.0,0.012619970921977605,1,speech_disabled,0,,stage2b_seed_232_base_1_regime_speech_disabled_policy_ml_first_two_kills,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_speech_disabled,2,3,ml_first_two_kills,3,232,0,2,final_test,ml_first_two_kills,0.0,0,2,3,3,2,3,0,0,0,2,wolf,1,1,3,3,1
0.0,0.012619970921977605,1,speech_disabled,0,,stage2b_seed_232_base_1_regime_speech_disabled_policy_continuous_frozen_ml,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_speech_disabled,2,3,continuous_frozen_ml,3,232,0,1,final_test,continuous_frozen_ml,0.0,0,2,3,3,3,3,0,0,0,2,wolf,1,1,3,3,1
0.0,0.012619970921977605,1,speech_disabled,0,,stage2b_seed_232_base_1_regime_speech_disabled_policy_existing_with_ml_shadow,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_speech_disabled,2,3,existing_with_ml_shadow,3,232,1,2,final_test,existing_with_ml_shadow,0.0,0,2,3,3,0,3,0,3,0,2,wolf,0,1,3,3,1
0.04129567037907359,0.012619970921977605,1,speech_disabled,0,,stage2b_seed_232_base_1_regime_speech_disabled_policy_selective_ml_override,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_speech_disabled,2,3,selective_ml_override,3,232,1,2,final_test,selective_ml_override,0.0,0,2,3,3,1,3,1,0,0,2,wolf,0,1,3,3,1
0.04129567037907359,0.012619970921977605,1,speech_disabled,0,,stage2b_seed_232_base_1_regime_speech_disabled_policy_high_confidence_shadow,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_speech_disabled,2,3,high_confidence_shadow,3,232,1,2,final_test,high_confidence_shadow,0.0,0,2,3,3,0,3,1,3,0,2,wolf,0,1,3,3,1
0.0,0.0038122713619549073,1,herding_enabled,0,1,stage2b_seed_232_base_1_regime_herding_enabled_policy_existing_rule,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_herding_enabled,0,3,existing_rule,3,232,1,2,final_test,existing_rule,0.6666666666666666,2,2,3,3,0,3,0,0,0,3,wolf,1,1,3,2,1
0.0,0.0038122713619549073,1,herding_enabled,0,1,stage2b_seed_232_base_1_regime_herding_enabled_policy_ml_first_kill_only,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_herding_enabled,0,3,ml_first_kill_only,3,232,1,2,final_test,ml_first_kill_only,0.6666666666666666,2,2,3,3,1,3,0,0,0,3,wolf,1,1,3,2,1
0.0,0.0028702512790275136,1,herding_enabled,0,1,stage2b_seed_232_base_1_regime_herding_enabled_policy_ml_single_random_kill,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_herding_enabled,1,3,ml_single_random_kill,3,232,1,1,final_test,ml_single_random_kill,0.3333333333333333,1,2,3,2,1,3,0,0,0,2,wolf,0,1,3,2,1
0.0,0.0028702512790275136,1,herding_enabled,0,1,stage2b_seed_232_base_1_regime_herding_enabled_policy_ml_first_two_kills,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_herding_enabled,1,3,ml_first_two_kills,3,232,1,1,final_test,ml_first_two_kills,0.3333333333333333,1,2,3,2,2,3,0,0,0,2,wolf,0,1,3,2,1
0.0,0.0028702512790275136,1,herding_enabled,0,1,stage2b_seed_232_base_1_regime_herding_enabled_policy_continuous_frozen_ml,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_herding_enabled,1,3,continuous_frozen_ml,3,232,1,1,final_test,continuous_frozen_ml,0.3333333333333333,1,2,3,2,3,3,0,0,0,2,wolf,0,1,3,2,1
0.0,0.0038122713619549073,1,herding_enabled,0,1,stage2b_seed_232_base_1_regime_herding_enabled_policy_existing_with_ml_shadow,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_herding_enabled,0,3,existing_with_ml_shadow,3,232,1,2,final_test,existing_with_ml_shadow,0.6666666666666666,2,2,3,3,0,3,0,3,0,3,wolf,1,1,3,2,1
0.015019301591574885,0.0038122713619549073,1,herding_enabled,0,1,stage2b_seed_232_base_1_regime_herding_enabled_policy_selective_ml_override,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_herding_enabled,0,3,selective_ml_override,3,232,1,2,final_test,selective_ml_override,0.6666666666666666,2,2,3,3,0,3,0,0,0,3,wolf,1,1,3,2,1
0.015019301591574885,0.0038122713619549073,1,herding_enabled,0,1,stage2b_seed_232_base_1_regime_herding_enabled_policy_high_confidence_shadow,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_herding_enabled,0,3,high_confidence_shadow,3,232,1,2,final_test,high_confidence_shadow,0.6666666666666666,2,2,3,3,0,3,0,3,0,3,wolf,1,1,3,2,1
0.0,0.007616372131257432,1,deception_enabled,0,2,stage2b_seed_232_base_1_regime_deception_enabled_policy_existing_rule,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_deception_enabled,0,3,existing_rule,3,232,1,2,final_test,existing_rule,0.6666666666666666,2,2,3,3,0,3,0,0,0,2,wolf,0,1,3,2,1
0.0,0.007616372131257432,1,deception_enabled,0,2,stage2b_seed_232_base_1_regime_deception_enabled_policy_ml_first_kill_only,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_deception_enabled,0,3,ml_first_kill_only,3,232,1,2,final_test,ml_first_kill_only,0.6666666666666666,2,2,3,3,1,3,0,0,0,2,wolf,0,1,3,2,1
0.0,0.009197592830702206,1,deception_enabled,0,,stage2b_seed_232_base_1_regime_deception_enabled_policy_ml_single_random_kill,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_deception_enabled,2,3,ml_single_random_kill,3,232,0,1,final_test,ml_single_random_kill,0.0,0,2,3,3,1,3,0,0,0,2,wolf,0,1,3,3,1
0.0,0.009197592830702206,1,deception_enabled,0,,stage2b_seed_232_base_1_regime_deception_enabled_policy_ml_first_two_kills,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_deception_enabled,2,3,ml_first_two_kills,3,232,0,1,final_test,ml_first_two_kills,0.0,0,2,3,3,2,3,0,0,0,2,wolf,0,1,3,3,1
0.0,0.009197592830702206,1,deception_enabled,0,,stage2b_seed_232_base_1_regime_deception_enabled_policy_continuous_frozen_ml,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_deception_enabled,1,3,continuous_frozen_ml,3,232,0,0,final_test,continuous_frozen_ml,0.3333333333333333,1,2,3,3,3,3,0,0,0,2,wolf,0,1,3,3,1
0.0,0.007616372131257432,1,deception_enabled,0,2,stage2b_seed_232_base_1_regime_deception_enabled_policy_existing_with_ml_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_deception_enabled,0,3,existing_with_ml_shadow,3,232,1,2,final_test,existing_with_ml_shadow,0.6666666666666666,2,2,3,3,0,3,0,3,0,2,wolf,0,1,3,2,1
0.037725438916229447,0.007616372131257432,1,deception_enabled,0,2,stage2b_seed_232_base_1_regime_deception_enabled_policy_selective_ml_override,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_deception_enabled,0,3,selective_ml_override,3,232,1,2,final_test,selective_ml_override,0.6666666666666666,2,2,3,3,0,3,0,0,0,2,wolf,0,1,3,2,1
0.037725438916229447,0.007616372131257432,1,deception_enabled,0,2,stage2b_seed_232_base_1_regime_deception_enabled_policy_high_confidence_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_deception_enabled,0,3,high_confidence_shadow,3,232,1,2,final_test,high_confidence_shadow,0.6666666666666666,2,2,3,3,0,3,0,3,0,2,wolf,0,1,3,2,1
0.0,0.0061402657912375536,1,heterogeneous_risk_preference,0,,stage2b_seed_232_base_1_regime_heterogeneous_risk_preference_policy_existing_rule,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_heterogeneous_risk_preference,0,2,existing_rule,2,232,1,1,final_test,existing_rule,0.5,1,1,2,2,0,2,0,0,0,2,wolf,0,1,2,3,1
0.0,0.0061402657912375536,1,heterogeneous_risk_preference,0,,stage2b_seed_232_base_1_regime_heterogeneous_risk_preference_policy_ml_first_kill_only,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_heterogeneous_risk_preference,0,2,ml_first_kill_only,2,232,1,1,final_test,ml_first_kill_only,0.5,1,1,2,2,1,2,0,0,0,2,wolf,0,1,2,3,1
0.0,0.0061402657912375536,1,heterogeneous_risk_preference,0,,stage2b_seed_232_base_1_regime_heterogeneous_risk_preference_policy_ml_single_random_kill,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_heterogeneous_risk_preference,0,2,ml_single_random_kill,2,232,1,1,final_test,ml_single_random_kill,0.5,1,1,2,2,1,2,0,0,0,2,wolf,0,1,2,3,1
0.0,0.0071475575934724644,1,heterogeneous_risk_preference,0,2,stage2b_seed_232_base_1_regime_heterogeneous_risk_preference_policy_ml_first_two_kills,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_heterogeneous_risk_preference,0,4,ml_first_two_kills,4,232,1,1,final_test,ml_first_two_kills,0.75,3,3,,4,2,4,0,0,1,1,village,0,1,4,0,0
0.0,0.00579570002711464,1,heterogeneous_risk_preference,0,2,stage2b_seed_232_base_1_regime_heterogeneous_risk_preference_policy_continuous_frozen_ml,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_232_base_1_regime_heterogeneous_risk_preference,0,3,continuous_frozen_ml,3,232,0,0,final_test,continuous_frozen_ml,0.6666666666666666,2,2,3,3,3,3,0,0,0,2,wolf,0,1,3,2,1
