actor,actor_uid,actual_execution_policy,avg_ml_advantage_over_existing,avg_top_two_margin,base_game_index,behavioral_regime_id,cumulative_ml_existing_disagreements,cumulative_ml_interventions,decision_id,decision_index,decision_type,distribution_shift_category,draw,existing_rule_target,existing_rule_target_actor_uid,first_wolf_death_round,frozen_hybrid_50_50_target,frozen_ml_epsilon_010_target,frozen_ml_target,frozen_ml_target_actor_uid,game_id,hunter_kills,hunter_retaliation_occurred,hunter_retaliations,hybrid_existing_agree,in_distribution_decisions,manifest_hash,matched_set_id,mild_shift_decisions,ml_advantage_over_existing,ml_existing_agree,ml_hybrid_agree,night_kill_attempts,number_of_legal_candidates,phase,policy_name,pre_decision_snapshot_hash,pre_decision_snapshot_id,prior_ml_existing_disagreements,prior_ml_interventions,round,round_number,seed,seer_kills,selected_target,selected_target_actor_uid,selected_target_killed,selected_target_rank_under_existing_rule,selected_target_rank_under_ml,selected_target_role,selection_reason,selective_override_manifest_hash,selective_override_qualified,single_random_intervention_index,special_role_kills,split,stage2b_executed_ml_intervention,stage2b_policy_name,stage2b_shadow_only,strong_shift_decision_rate,strong_shift_decisions,successful_night_kills,time_to_parity,top_two_predicted_value_margin,total_ml_existing_disagreements,total_ml_interventions,total_rounds,total_selective_qualified_decisions,total_shadow_only_decisions,village_win,vote_control_proxy,winner,witch_kills,witch_saved_target,witch_saves,wolf_kill_decisions,wolf_survival_count,wolf_win
1,1,existing_rule,0.0,0.005371453757409161,1,baseline_speech_enabled,1,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow_round_1_decision_1,1,wolf_kill,in_distribution,0,8,8,2,3,7,7,7,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.0,0,0,4,7,night,existing_with_ml_shadow,fa6072c668350ff4faaca4854a02a5a1cbaf8c806536a8ca245c422eb658f9a6,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow_round_1_decision_1,0,0,1,4,220,1,8,8,0,4,3,seer,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.5,2,3,4,0.0059941611868955524,4,0,4,0,4,0,3,wolf,0,1,1,4,1,1
1,1,existing_rule,0.0,0.005371453757409161,1,baseline_speech_enabled,2,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow_round_2_decision_2,2,wolf_kill,mild_shift,0,8,8,2,6,10,6,6,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.0,0,1,4,6,night,existing_with_ml_shadow,e9e15f5ea3ebaeb9c0aec271ca7eb3f99464f113fc58b27442a7bb3556263036,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow_round_2_decision_2,1,0,2,4,220,1,8,8,1,5,3,seer,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.5,2,3,4,0.0019067468389790676,4,0,4,0,4,0,3,wolf,0,0,1,4,1,1
1,1,existing_rule,0.0,0.005371453757409161,1,baseline_speech_enabled,3,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow_round_3_decision_3,3,wolf_kill,strong_shift,0,6,6,2,6,7,7,7,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow,1,1,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.0,0,0,4,4,night,existing_with_ml_shadow,02098059e9dafe35ed6c9bd1dea99cb88fc8b3507352bf8f7eedb65bb6ef9859,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow_round_3_decision_3,2,0,3,4,220,1,6,6,1,1,2,hunter,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.5,2,3,4,0.00042544890359841325,4,0,4,0,4,0,3,wolf,0,0,1,4,1,1
2,2,existing_rule,0.0,0.005371453757409161,1,baseline_speech_enabled,4,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow_round_4_decision_4,4,wolf_kill,strong_shift,0,10,10,2,9,9,9,9,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.0,0,1,4,2,night,existing_with_ml_shadow,b2a0b3fd5f94bd60d6687f961f4c642e6ef9426c26c466ccc354adf7a7782e27,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow_round_4_decision_4,3,0,4,4,220,1,10,10,1,2,2,villager,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.5,2,3,4,0.013159458100163612,4,0,4,0,4,0,3,wolf,0,0,1,4,1,1
1,1,existing_rule,0.008429555498058378,0.005371453757409161,1,baseline_speech_enabled,1,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_selective_ml_override_round_1_decision_1,1,wolf_kill,in_distribution,0,8,8,2,3,7,7,7,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_selective_ml_override,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.01072202317880988,0,0,4,7,night,selective_ml_override,,,0,0,1,4,220,1,8,8,0,4,3,seer,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.5,2,3,4,0.0059941611868955524,4,0,4,0,0,0,3,wolf,0,1,1,4,1,1
1,1,existing_rule,0.008429555498058378,0.005371453757409161,1,baseline_speech_enabled,2,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_selective_ml_override_round_2_decision_2,2,wolf_kill,mild_shift,0,8,8,2,6,10,6,6,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_selective_ml_override,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.009411291809661604,0,1,4,6,night,selective_ml_override,,,1,0,2,4,220,1,8,8,1,5,3,seer,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.5,2,3,4,0.0019067468389790676,4,0,4,0,0,0,3,wolf,0,0,1,4,1,1
1,1,existing_rule,0.008429555498058378,0.005371453757409161,1,baseline_speech_enabled,3,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_selective_ml_override_round_3_decision_3,3,wolf_kill,strong_shift,0,6,6,2,6,7,7,7,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_selective_ml_override,1,1,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.00042544890359841325,0,0,4,4,night,selective_ml_override,,,2,0,3,4,220,1,6,6,1,1,2,hunter,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.5,2,3,4,0.00042544890359841325,4,0,4,0,0,0,3,wolf,0,0,1,4,1,1
2,2,existing_rule,0.008429555498058378,0.005371453757409161,1,baseline_speech_enabled,4,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_selective_ml_override_round_4_decision_4,4,wolf_kill,strong_shift,0,10,10,2,9,9,9,9,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_selective_ml_override,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.013159458100163612,0,1,4,2,night,selective_ml_override,,,3,0,4,4,220,1,10,10,1,2,2,villager,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.5,2,3,4,0.013159458100163612,4,0,4,0,0,0,3,wolf,0,0,1,4,1,1
1,1,existing_rule,0.008429555498058378,0.005371453757409161,1,baseline_speech_enabled,1,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow_round_1_decision_1,1,wolf_kill,in_distribution,0,8,8,2,3,7,7,7,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.01072202317880988,0,0,4,7,night,high_confidence_shadow,,,0,0,1,4,220,1,8,8,0,4,3,seer,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.5,2,3,4,0.0059941611868955524,4,0,4,0,4,0,3,wolf,0,1,1,4,1,1
1,1,existing_rule,0.008429555498058378,0.005371453757409161,1,baseline_speech_enabled,2,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow_round_2_decision_2,2,wolf_kill,mild_shift,0,8,8,2,6,10,6,6,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.009411291809661604,0,1,4,6,night,high_confidence_shadow,,,1,0,2,4,220,1,8,8,1,5,3,seer,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.5,2,3,4,0.0019067468389790676,4,0,4,0,4,0,3,wolf,0,0,1,4,1,1
1,1,existing_rule,0.008429555498058378,0.005371453757409161,1,baseline_speech_enabled,3,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow_round_3_decision_3,3,wolf_kill,strong_shift,0,6,6,2,6,7,7,7,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow,1,1,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.00042544890359841325,0,0,4,4,night,high_confidence_shadow,,,2,0,3,4,220,1,6,6,1,1,2,hunter,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.5,2,3,4,0.00042544890359841325,4,0,4,0,4,0,3,wolf,0,0,1,4,1,1
2,2,existing_rule,0.008429555498058378,0.005371453757409161,1,baseline_speech_enabled,4,0,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow_round_4_decision_4,4,wolf_kill,strong_shift,0,10,10,2,9,9,9,9,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,0.013159458100163612,0,1,4,2,night,high_confidence_shadow,,,3,0,4,4,220,1,10,10,1,2,2,villager,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.5,2,3,4,0.013159458100163612,4,0,4,0,4,0,3,wolf,0,0,1,4,1,1
4,4,existing_rule,0.0,0.027244583616657825,1,speech_disabled,1,0,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_rule_round_1_decision_1,1,wolf_kill,in_distribution,0,2,2,1,7,7,7,7,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_rule,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,1,4,7,night,existing_rule,,,0,0,1,4,220,1,2,2,1,4,3,seer,existing_rule_control,,0,,3,final_test,0,existing_rule,0,0.25,1,3,,0.01490239397049653,3,0,4,0,0,1,1,village,1,0,1,4,0,0
8,8,existing_rule,0.0,0.027244583616657825,1,speech_disabled,2,0,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_rule_round_2_decision_2,2,wolf_kill,mild_shift,0,10,10,1,3,3,3,3,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_rule,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,1,4,6,night,existing_rule,,,1,0,2,4,220,1,10,10,0,4,6,witch,existing_rule_control,,0,,3,final_test,0,existing_rule,0,0.25,1,3,,0.03135864683204492,3,0,4,0,0,1,1,village,1,1,1,4,0,0
8,8,existing_rule,0.0,0.027244583616657825,1,speech_disabled,3,0,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_rule_round_3_decision_3,3,wolf_kill,mild_shift,0,10,10,1,3,3,3,3,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_rule,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,1,4,5,night,existing_rule,,,2,0,3,4,220,1,10,10,1,5,4,witch,existing_rule_control,,0,,3,final_test,0,existing_rule,0,0.25,1,3,,0.03135864683204492,3,0,4,0,0,1,1,village,1,0,1,4,0,0
8,8,existing_rule,0.0,0.027244583616657825,1,speech_disabled,3,0,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_rule_round_4_decision_4,4,wolf_kill,strong_shift,0,3,3,1,3,3,3,3,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_rule,1,1,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,1,1,4,4,night,existing_rule,,,3,0,4,4,220,1,3,3,1,3,1,hunter,existing_rule_control,,0,,3,final_test,0,existing_rule,0,0.25,1,3,,0.03135864683204492,3,0,4,0,0,1,1,village,1,0,1,4,0,0
4,4,frozen_ml,0.0,0.0072291666127161465,1,speech_disabled,1,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_kill_only_round_1_decision_1,1,wolf_kill,mild_shift,0,2,2,1,7,7,7,7,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_kill_only,0,1,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,1,3,7,night,ml_first_kill_only,,,0,0,1,3,220,1,7,7,1,1,1,villager,first_eligible_decision_uses_ml,,0,,1,final_test,1,ml_first_kill_only,0,0.3333333333333333,1,2,,0.01490239397049653,3,1,3,0,0,1,1,village,0,0,1,3,0,0
4,4,existing_rule,0.0,0.0072291666127161465,1,speech_disabled,2,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_kill_only_round_2_decision_2,2,wolf_kill,mild_shift,0,2,2,1,6,10,10,10,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_kill_only,0,0,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,0,3,5,night,ml_first_kill_only,,,1,1,2,3,220,1,2,2,0,5,2,seer,after_first_decision_revert_to_existing_rule,,0,,1,final_test,0,ml_first_kill_only,0,0.3333333333333333,1,2,,0.004553000504926574,3,1,3,0,0,1,1,village,0,1,1,3,0,0
9,9,existing_rule,0.0,0.0072291666127161465,1,speech_disabled,3,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_kill_only_round_3_decision_3,3,wolf_kill,strong_shift,0,2,2,1,6,5,5,5,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_kill_only,0,0,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,0,3,5,night,ml_first_kill_only,,,2,1,3,3,220,1,2,2,1,5,2,seer,after_first_decision_revert_to_existing_rule,,0,,1,final_test,0,ml_first_kill_only,0,0.3333333333333333,1,2,,0.002232105362725334,3,1,3,0,0,1,1,village,0,0,1,3,0,0
4,4,existing_rule,0.0,0.027244583616657825,1,speech_disabled,1,0,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_single_random_kill_round_1_decision_1,1,wolf_kill,in_distribution,0,2,2,1,7,7,7,7,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_single_random_kill,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,1,0.0,0,1,4,7,night,ml_single_random_kill,,,0,0,1,4,220,1,2,2,1,4,3,seer,not_preselected_single_random_decision,,0,2,3,final_test,0,ml_single_random_kill,0,0.5,2,3,,0.01490239397049653,3,1,4,0,0,1,1,village,1,0,1,4,0,0
8,8,frozen_ml,0.0,0.027244583616657825,1,speech_disabled,2,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_single_random_kill_round_2_decision_2,2,wolf_kill,strong_shift,0,10,10,1,3,3,3,3,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_single_random_kill,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,1,0.0,0,1,4,6,night,ml_single_random_kill,,,1,0,2,4,220,1,3,3,0,2,1,hunter,preselected_single_random_decision_uses_ml,,0,2,3,final_test,1,ml_single_random_kill,0,0.5,2,3,,0.03135864683204492,3,1,4,0,0,1,1,village,1,1,1,4,0,0
8,8,existing_rule,0.0,0.027244583616657825,1,speech_disabled,3,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_single_random_kill_round_3_decision_3,3,wolf_kill,mild_shift,0,10,10,1,3,3,3,3,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_single_random_kill,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,1,0.0,0,1,4,5,night,ml_single_random_kill,,,2,1,3,4,220,1,10,10,1,5,4,witch,not_preselected_single_random_decision,,0,2,3,final_test,0,ml_single_random_kill,0,0.5,2,3,,0.03135864683204492,3,1,4,0,0,1,1,village,1,0,1,4,0,0
8,8,existing_rule,0.0,0.027244583616657825,1,speech_disabled,3,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_single_random_kill_round_4_decision_4,4,wolf_kill,strong_shift,0,3,3,1,3,3,3,3,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_single_random_kill,1,1,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,1,0.0,1,1,4,4,night,ml_single_random_kill,,,3,1,4,4,220,1,3,3,1,3,1,hunter,not_preselected_single_random_decision,,0,2,3,final_test,0,ml_single_random_kill,0,0.5,2,3,,0.03135864683204492,3,1,4,0,0,1,1,village,1,0,1,4,0,0
4,4,frozen_ml,0.0,0.0072291666127161465,1,speech_disabled,1,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_two_kills_round_1_decision_1,1,wolf_kill,mild_shift,0,2,2,1,7,7,7,7,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_two_kills,0,1,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,1,3,7,night,ml_first_two_kills,,,0,0,1,3,220,1,7,7,1,1,1,villager,first_two_eligible_decisions_use_ml,,0,,1,final_test,1,ml_first_two_kills,0,0.3333333333333333,1,2,,0.01490239397049653,3,2,3,0,0,1,1,village,0,0,1,3,0,0
4,4,frozen_ml,0.0,0.0072291666127161465,1,speech_disabled,2,2,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_two_kills_round_2_decision_2,2,wolf_kill,mild_shift,0,2,2,1,6,10,10,10,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_two_kills,0,0,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,0,3,5,night,ml_first_two_kills,,,1,1,2,3,220,1,10,10,0,3,1,witch,first_two_eligible_decisions_use_ml,,0,,1,final_test,1,ml_first_two_kills,0,0.3333333333333333,1,2,,0.004553000504926574,3,2,3,0,0,1,1,village,0,1,1,3,0,0
9,9,existing_rule,0.0,0.0072291666127161465,1,speech_disabled,3,2,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_two_kills_round_3_decision_3,3,wolf_kill,strong_shift,0,2,2,1,6,5,5,5,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_two_kills,0,0,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,0,3,5,night,ml_first_two_kills,,,2,2,3,3,220,1,2,2,1,5,2,seer,after_two_decisions_revert_to_existing_rule,,0,,1,final_test,0,ml_first_two_kills,0,0.3333333333333333,1,2,,0.002232105362725334,3,2,3,0,0,1,1,village,0,0,1,3,0,0
4,4,frozen_ml,0.0,0.0072291666127161465,1,speech_disabled,1,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_continuous_frozen_ml_round_1_decision_1,1,wolf_kill,mild_shift,0,2,2,1,7,7,7,7,stage2b_seed_220_base_1_regime_speech_disabled_policy_continuous_frozen_ml,0,1,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,1,3,7,night,continuous_frozen_ml,,,0,0,1,3,220,0,7,7,1,1,1,villager,continuous_frozen_ml,,0,,0,final_test,1,continuous_frozen_ml,0,0.3333333333333333,1,2,,0.01490239397049653,3,3,3,0,0,1,1,village,0,0,1,3,0,0
4,4,frozen_ml,0.0,0.0072291666127161465,1,speech_disabled,2,2,stage2b_seed_220_base_1_regime_speech_disabled_policy_continuous_frozen_ml_round_2_decision_2,2,wolf_kill,mild_shift,0,2,2,1,6,10,10,10,stage2b_seed_220_base_1_regime_speech_disabled_policy_continuous_frozen_ml,0,0,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,0,3,5,night,continuous_frozen_ml,,,1,1,2,3,220,0,10,10,0,3,1,witch,continuous_frozen_ml,,0,,0,final_test,1,continuous_frozen_ml,0,0.3333333333333333,1,2,,0.004553000504926574,3,3,3,0,0,1,1,village,0,1,1,3,0,0
9,9,frozen_ml,0.0,0.0072291666127161465,1,speech_disabled,3,3,stage2b_seed_220_base_1_regime_speech_disabled_policy_continuous_frozen_ml_round_3_decision_3,3,wolf_kill,strong_shift,0,2,2,1,6,5,5,5,stage2b_seed_220_base_1_regime_speech_disabled_policy_continuous_frozen_ml,0,0,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,0,3,5,night,continuous_frozen_ml,,,2,2,3,3,220,0,5,5,1,3,1,villager,continuous_frozen_ml,,0,,0,final_test,1,continuous_frozen_ml,0,0.3333333333333333,1,2,,0.002232105362725334,3,3,3,0,0,1,1,village,0,0,1,3,0,0
4,4,existing_rule,0.0,0.027244583616657825,1,speech_disabled,1,0,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_with_ml_shadow_round_1_decision_1,1,wolf_kill,in_distribution,0,2,2,1,7,7,7,7,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_with_ml_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,1,4,7,night,existing_with_ml_shadow,e6e325e22dfe4b97aba05a2cb8a7735296d3d3905468aefdf8601984d79aa57a,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_with_ml_shadow_round_1_decision_1,0,0,1,4,220,1,2,2,1,4,3,seer,existing_rule_executed_with_ml_shadow_logging,,0,,3,final_test,0,existing_with_ml_shadow,1,0.25,1,3,,0.01490239397049653,3,0,4,0,4,1,1,village,1,0,1,4,0,0
8,8,existing_rule,0.0,0.027244583616657825,1,speech_disabled,2,0,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_with_ml_shadow_round_2_decision_2,2,wolf_kill,mild_shift,0,10,10,1,3,3,3,3,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_with_ml_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,1,4,6,night,existing_with_ml_shadow,177ea800a2778e0613e6c4716528c974c619d93ae5460493a0190b915748d96b,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_with_ml_shadow_round_2_decision_2,1,0,2,4,220,1,10,10,0,4,6,witch,existing_rule_executed_with_ml_shadow_logging,,0,,3,final_test,0,existing_with_ml_shadow,1,0.25,1,3,,0.03135864683204492,3,0,4,0,4,1,1,village,1,1,1,4,0,0
8,8,existing_rule,0.0,0.027244583616657825,1,speech_disabled,3,0,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_with_ml_shadow_round_3_decision_3,3,wolf_kill,mild_shift,0,10,10,1,3,3,3,3,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_with_ml_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,0.0,0,1,4,5,night,existing_with_ml_shadow,d7c17b56f6e264804a3bfbb7001e22b6621fa4906aee459f7ce9a344663ea602,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_with_ml_shadow_round_3_decision_3,2,0,3,4,220,1,10,10,1,5,4,witch,existing_rule_executed_with_ml_shadow_logging,,0,,3,final_test,0,existing_with_ml_shadow,1,0.25,1,3,,0.03135864683204492,3,0,4,0,4,1,1,village,1,0,1,4,0,0
