behavioral_regime_id,distribution_shift_category,existing_rule_target,failure_reason,frozen_ml_target,game_id,matched_set_id,policy_name,round,seed,selected_target,selected_target_role,top_two_predicted_value_margin
baseline_speech_enabled,strong_shift,3,strong_distribution_shift,3,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_baseline_speech_enabled,ml_first_two_kills,3,221,3,witch,0.0020223586188887754
baseline_speech_enabled,strong_shift,6,strong_distribution_shift,6,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_baseline_speech_enabled,ml_first_two_kills,4,221,6,hunter,0.0021132553566431955
baseline_speech_enabled,mild_shift,9,low_margin_decision,9,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_baseline_speech_enabled,continuous_frozen_ml,2,221,9,seer,0.0029662128698557666
baseline_speech_enabled,strong_shift,3,strong_distribution_shift,3,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_baseline_speech_enabled,continuous_frozen_ml,3,221,3,witch,0.0020223586188887754
baseline_speech_enabled,strong_shift,6,strong_distribution_shift,6,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_baseline_speech_enabled,continuous_frozen_ml,4,221,6,hunter,0.0021132553566431955
baseline_speech_enabled,mild_shift,9,low_margin_decision,9,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow,stage2b_seed_221_base_1_regime_baseline_speech_enabled,existing_with_ml_shadow,2,221,9,seer,0.0029662128698557666
baseline_speech_enabled,strong_shift,3,strong_distribution_shift,3,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow,stage2b_seed_221_base_1_regime_baseline_speech_enabled,existing_with_ml_shadow,3,221,3,witch,0.0020223586188887754
baseline_speech_enabled,strong_shift,6,strong_distribution_shift,6,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow,stage2b_seed_221_base_1_regime_baseline_speech_enabled,existing_with_ml_shadow,4,221,6,hunter,0.0021132553566431955
baseline_speech_enabled,mild_shift,9,low_margin_decision,9,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_baseline_speech_enabled,selective_ml_override,2,221,9,seer,0.0029662128698557666
baseline_speech_enabled,strong_shift,3,strong_distribution_shift,3,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_baseline_speech_enabled,selective_ml_override,3,221,3,witch,0.0020223586188887754
baseline_speech_enabled,strong_shift,6,strong_distribution_shift,6,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_baseline_speech_enabled,selective_ml_override,4,221,6,hunter,0.0021132553566431955
baseline_speech_enabled,mild_shift,9,low_margin_decision,9,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow,stage2b_seed_221_base_1_regime_baseline_speech_enabled,high_confidence_shadow,2,221,9,seer,0.0029662128698557666
baseline_speech_enabled,strong_shift,3,strong_distribution_shift,3,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow,stage2b_seed_221_base_1_regime_baseline_speech_enabled,high_confidence_shadow,3,221,3,witch,0.0020223586188887754
baseline_speech_enabled,strong_shift,6,strong_distribution_shift,6,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow,stage2b_seed_221_base_1_regime_baseline_speech_enabled,high_confidence_shadow,4,221,6,hunter,0.0021132553566431955
speech_disabled,in_distribution,5,low_margin_decision,8,stage2b_seed_221_base_1_regime_speech_disabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_speech_disabled,ml_first_kill_only,1,221,8,villager,0.01072202317880977
speech_disabled,strong_shift,5,strong_distribution_shift,9,stage2b_seed_221_base_1_regime_speech_disabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_speech_disabled,ml_first_kill_only,2,221,5,seer,0.016586357966807963
speech_disabled,strong_shift,9,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_speech_disabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_speech_disabled,ml_first_kill_only,3,221,9,hunter,0.0001254564704045169
speech_disabled,strong_shift,10,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_speech_disabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_speech_disabled,ml_first_kill_only,4,221,10,villager,0.0024100563815007137
speech_disabled,in_distribution,5,low_margin_decision,8,stage2b_seed_221_base_1_regime_speech_disabled_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_speech_disabled,ml_single_random_kill,1,221,5,seer,0.01072202317880977
speech_disabled,strong_shift,9,strong_distribution_shift,8,stage2b_seed_221_base_1_regime_speech_disabled_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_speech_disabled,ml_single_random_kill,2,221,8,villager,0.01072202317880988
speech_disabled,in_distribution,5,low_margin_decision,8,stage2b_seed_221_base_1_regime_speech_disabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_speech_disabled,ml_first_two_kills,1,221,8,villager,0.01072202317880977
speech_disabled,strong_shift,5,strong_distribution_shift,9,stage2b_seed_221_base_1_regime_speech_disabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_speech_disabled,ml_first_two_kills,2,221,9,hunter,0.016586357966807963
speech_disabled,strong_shift,5,strong_distribution_shift,1,stage2b_seed_221_base_1_regime_speech_disabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_speech_disabled,ml_first_two_kills,3,221,5,seer,0.0038725933740139107
speech_disabled,strong_shift,10,strong_distribution_shift,1,stage2b_seed_221_base_1_regime_speech_disabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_speech_disabled,ml_first_two_kills,4,221,10,villager,0.0038725933740140217
speech_disabled,in_distribution,5,low_margin_decision,8,stage2b_seed_221_base_1_regime_speech_disabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_speech_disabled,continuous_frozen_ml,1,221,8,villager,0.01072202317880977
speech_disabled,strong_shift,5,strong_distribution_shift,9,stage2b_seed_221_base_1_regime_speech_disabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_speech_disabled,continuous_frozen_ml,2,221,9,hunter,0.016586357966807963
speech_disabled,strong_shift,5,strong_distribution_shift,1,stage2b_seed_221_base_1_regime_speech_disabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_speech_disabled,continuous_frozen_ml,3,221,1,villager,0.0038725933740139107
speech_disabled,strong_shift,5,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_speech_disabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_speech_disabled,continuous_frozen_ml,4,221,10,villager,0.04301354918564404
speech_disabled,in_distribution,5,low_margin_decision,8,stage2b_seed_221_base_1_regime_speech_disabled_policy_existing_with_ml_shadow,stage2b_seed_221_base_1_regime_speech_disabled,existing_with_ml_shadow,1,221,5,seer,0.01072202317880977
speech_disabled,strong_shift,9,strong_distribution_shift,8,stage2b_seed_221_base_1_regime_speech_disabled_policy_existing_with_ml_shadow,stage2b_seed_221_base_1_regime_speech_disabled,existing_with_ml_shadow,2,221,9,hunter,0.01072202317880988
speech_disabled,in_distribution,5,low_margin_decision,8,stage2b_seed_221_base_1_regime_speech_disabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_speech_disabled,selective_ml_override,1,221,8,villager,0.01072202317880977
speech_disabled,strong_shift,5,strong_distribution_shift,9,stage2b_seed_221_base_1_regime_speech_disabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_speech_disabled,selective_ml_override,2,221,5,seer,0.016586357966807963
speech_disabled,strong_shift,9,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_speech_disabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_speech_disabled,selective_ml_override,3,221,9,hunter,0.0001254564704045169
speech_disabled,strong_shift,10,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_speech_disabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_speech_disabled,selective_ml_override,4,221,10,villager,0.0024100563815007137
speech_disabled,in_distribution,5,low_margin_decision,8,stage2b_seed_221_base_1_regime_speech_disabled_policy_high_confidence_shadow,stage2b_seed_221_base_1_regime_speech_disabled,high_confidence_shadow,1,221,5,seer,0.01072202317880977
speech_disabled,strong_shift,9,strong_distribution_shift,8,stage2b_seed_221_base_1_regime_speech_disabled_policy_high_confidence_shadow,stage2b_seed_221_base_1_regime_speech_disabled,high_confidence_shadow,2,221,9,hunter,0.01072202317880988
herding_enabled,in_distribution,7,low_margin_decision,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_herding_enabled,ml_first_kill_only,1,221,10,villager,0.004386878874924283
herding_enabled,strong_shift,7,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_herding_enabled,ml_first_kill_only,2,221,7,seer,0.007585318750459091
herding_enabled,strong_shift,4,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_herding_enabled,ml_first_kill_only,3,221,4,villager,0.004320244710850685
herding_enabled,in_distribution,7,low_margin_decision,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_herding_enabled,ml_single_random_kill,1,221,7,seer,0.004386878874924283
herding_enabled,mild_shift,7,low_margin_decision,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_herding_enabled,ml_single_random_kill,2,221,10,villager,0.007585318750459091
herding_enabled,strong_shift,7,strong_distribution_shift,8,stage2b_seed_221_base_1_regime_herding_enabled_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_herding_enabled,ml_single_random_kill,3,221,7,seer,0.004275487890243346
herding_enabled,strong_shift,4,strong_distribution_shift,8,stage2b_seed_221_base_1_regime_herding_enabled_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_herding_enabled,ml_single_random_kill,4,221,4,villager,0.007445648538825234
herding_enabled,in_distribution,7,low_margin_decision,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_herding_enabled,ml_first_two_kills,1,221,10,villager,0.004386878874924283
herding_enabled,mild_shift,7,low_margin_decision,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_herding_enabled,ml_first_two_kills,2,221,10,villager,0.007585318750459091
herding_enabled,strong_shift,7,strong_distribution_shift,8,stage2b_seed_221_base_1_regime_herding_enabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_herding_enabled,ml_first_two_kills,3,221,7,seer,0.004275487890243346
herding_enabled,strong_shift,4,strong_distribution_shift,8,stage2b_seed_221_base_1_regime_herding_enabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_herding_enabled,ml_first_two_kills,4,221,4,villager,0.007445648538825234
herding_enabled,in_distribution,7,policy_lost_existing_won,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_herding_enabled,continuous_frozen_ml,1,221,10,villager,0.004386878874924283
herding_enabled,mild_shift,7,policy_lost_existing_won,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_herding_enabled,continuous_frozen_ml,2,221,10,villager,0.007585318750459091
herding_enabled,strong_shift,7,policy_lost_existing_won,8,stage2b_seed_221_base_1_regime_herding_enabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_herding_enabled,continuous_frozen_ml,3,221,8,villager,0.004275487890243346
herding_enabled,strong_shift,7,policy_lost_existing_won,1,stage2b_seed_221_base_1_regime_herding_enabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_herding_enabled,continuous_frozen_ml,4,221,1,villager,0.000837964906004518
herding_enabled,in_distribution,7,low_margin_decision,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_existing_with_ml_shadow,stage2b_seed_221_base_1_regime_herding_enabled,existing_with_ml_shadow,1,221,7,seer,0.004386878874924283
herding_enabled,strong_shift,7,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_existing_with_ml_shadow,stage2b_seed_221_base_1_regime_herding_enabled,existing_with_ml_shadow,2,221,7,seer,0.007585318750459091
herding_enabled,strong_shift,4,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_existing_with_ml_shadow,stage2b_seed_221_base_1_regime_herding_enabled,existing_with_ml_shadow,3,221,4,villager,0.004320244710850685
herding_enabled,in_distribution,7,low_margin_decision,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_herding_enabled,selective_ml_override,1,221,7,seer,0.004386878874924283
herding_enabled,strong_shift,7,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_herding_enabled,selective_ml_override,2,221,7,seer,0.007585318750459091
herding_enabled,strong_shift,4,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_herding_enabled,selective_ml_override,3,221,4,villager,0.004320244710850685
herding_enabled,in_distribution,7,low_margin_decision,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_high_confidence_shadow,stage2b_seed_221_base_1_regime_herding_enabled,high_confidence_shadow,1,221,7,seer,0.004386878874924283
herding_enabled,strong_shift,7,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_high_confidence_shadow,stage2b_seed_221_base_1_regime_herding_enabled,high_confidence_shadow,2,221,7,seer,0.007585318750459091
herding_enabled,strong_shift,4,strong_distribution_shift,10,stage2b_seed_221_base_1_regime_herding_enabled_policy_high_confidence_shadow,stage2b_seed_221_base_1_regime_herding_enabled,high_confidence_shadow,3,221,4,villager,0.004320244710850685
deception_enabled,in_distribution,1,low_margin_decision,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_deception_enabled,ml_first_kill_only,1,221,2,villager,0.01072202317880988
deception_enabled,strong_shift,1,strong_distribution_shift,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_deception_enabled,ml_first_kill_only,2,221,1,seer,0.013806233058789807
deception_enabled,in_distribution,1,low_margin_decision,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_deception_enabled,ml_single_random_kill,1,221,2,villager,0.01072202317880988
deception_enabled,strong_shift,1,strong_distribution_shift,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_deception_enabled,ml_single_random_kill,2,221,1,seer,0.013806233058789807
deception_enabled,in_distribution,1,low_margin_decision,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_deception_enabled,ml_first_two_kills,1,221,2,villager,0.01072202317880988
deception_enabled,mild_shift,1,low_margin_decision,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_deception_enabled,ml_first_two_kills,2,221,2,villager,0.013806233058789807
deception_enabled,in_distribution,1,low_margin_decision,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_deception_enabled,continuous_frozen_ml,1,221,2,villager,0.01072202317880988
deception_enabled,mild_shift,1,low_margin_decision,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_continuous_frozen_ml,stage2b_seed_221_base_1_regime_deception_enabled,continuous_frozen_ml,2,221,2,villager,0.013806233058789807
deception_enabled,in_distribution,1,low_margin_decision,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_existing_with_ml_shadow,stage2b_seed_221_base_1_regime_deception_enabled,existing_with_ml_shadow,1,221,1,seer,0.01072202317880988
deception_enabled,strong_shift,1,strong_distribution_shift,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_existing_with_ml_shadow,stage2b_seed_221_base_1_regime_deception_enabled,existing_with_ml_shadow,2,221,1,seer,0.013806233058789807
deception_enabled,in_distribution,1,low_margin_decision,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_deception_enabled,selective_ml_override,1,221,2,villager,0.01072202317880988
deception_enabled,strong_shift,1,strong_distribution_shift,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_selective_ml_override,stage2b_seed_221_base_1_regime_deception_enabled,selective_ml_override,2,221,1,seer,0.013806233058789807
deception_enabled,in_distribution,1,low_margin_decision,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_high_confidence_shadow,stage2b_seed_221_base_1_regime_deception_enabled,high_confidence_shadow,1,221,1,seer,0.01072202317880988
deception_enabled,strong_shift,1,strong_distribution_shift,2,stage2b_seed_221_base_1_regime_deception_enabled_policy_high_confidence_shadow,stage2b_seed_221_base_1_regime_deception_enabled,high_confidence_shadow,2,221,1,seer,0.013806233058789807
heterogeneous_risk_preference,in_distribution,10,low_margin_decision,7,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference,ml_first_kill_only,1,221,7,villager,0.0059941611868955524
heterogeneous_risk_preference,mild_shift,10,low_margin_decision,6,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference,ml_first_kill_only,2,221,10,seer,0.0009331570078459084
heterogeneous_risk_preference,strong_shift,10,strong_distribution_shift,4,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference,ml_first_kill_only,3,221,10,seer,0.02440159349601645
heterogeneous_risk_preference,strong_shift,6,strong_distribution_shift,4,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference,ml_first_kill_only,4,221,6,witch,0.048562943986654505
heterogeneous_risk_preference,in_distribution,10,low_margin_decision,7,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference,ml_single_random_kill,1,221,7,villager,0.0059941611868955524
heterogeneous_risk_preference,mild_shift,10,low_margin_decision,6,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference,ml_single_random_kill,2,221,10,seer,0.0009331570078459084
heterogeneous_risk_preference,strong_shift,10,strong_distribution_shift,4,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_heterogeneous_risk_preference,ml_single_random_kill,3,221,10,seer,0.02440159349601645
